codigo_municipio,nome_municipio_ibge,uf,chave_nome_uf
3515152,Engenheiro Coelho,SP,Engenheiro Coelho (SP)
3515186,Espírito Santo do Pinhal,SP,Espírito Santo do Pinhal (SP)
3515194,Espírito Santo do Turvo,SP,Espírito Santo do Turvo (SP)
3515202,Estrela d'Oeste,SP,Estrela d'Oeste (SP)
3515301,Estrela do Norte,SP,Estrela do Norte (SP)
3515350,Euclides da Cunha Paulista,SP,Euclides da Cunha Paulista (SP)
3515400,Fartura,SP,Fartura (SP)
3515509,Fernandópolis,SP,Fernandópolis (SP)
3515608,Fernando Prestes,SP,Fernando Prestes (SP)
3515657,Fernão,SP,Fernão (SP)
3515707,Ferraz de Vasconcelos,SP,Ferraz de Vasconcelos (SP)
3515806,Flora Rica,SP,Flora Rica (SP)
3515905,Floreal,SP,Floreal (SP)
3516002,Flórida Paulista,SP,Flórida Paulista (SP)
3516101,Florínea,SP,Florínea (SP)
3516200,Franca,SP,Franca (SP)
3516309,Francisco Morato,SP,Francisco Morato (SP)
3516408,Franco da Rocha,SP,Franco da Rocha (SP)
3516507,Gabriel Monteiro,SP,Gabriel Monteiro (SP)
3516606,Gália,SP,Gália (SP)
3516705,Garça,SP,Garça (SP)
3516804,Gastão Vidigal,SP,Gastão Vidigal (SP)
3516853,Gavião Peixoto,SP,Gavião Peixoto (SP)
3516903,General Salgado,SP,General Salgado (SP)
3517000,Getulina,SP,Getulina (SP)
3517109,Glicério,SP,Glicério (SP)
3517208,Guaiçara,SP,Guaiçara (SP)
3517307,Guaimbê,SP,Guaimbê (SP)
3517406,Guaíra,SP,Guaíra (SP)
3517505,Guapiaçu,SP,Guapiaçu (SP)
3517604,Guapiara,SP,Guapiara (SP)
3517703,Guará,SP,Guará (SP)
3517802,Guaraçaí,SP,Guaraçaí (SP)
3517901,Guaraci,SP,Guaraci (SP)
3518008,Guarani d'Oeste,SP,Guarani d'Oeste (SP)
3518107,Guarantã,SP,Guarantã (SP)
3518206,Guararapes,SP,Guararapes (SP)
3518305,Guararema,SP,Guararema (SP)
3518404,Guaratinguetá,SP,Guaratinguetá (SP)
3518503,Guareí,SP,Guareí (SP)
3518602,Guariba,SP,Guariba (SP)
3518701,Guarujá,SP,Guarujá (SP)
3518800,Guarulhos,SP,Guarulhos (SP)
3518859,Guatapará,SP,Guatapará (SP)
3518909,Guzolândia,SP,Guzolândia (SP)
3519006,Herculândia,SP,Herculândia (SP)
3519055,Holambra,SP,Holambra (SP)
3519071,Hortolândia,SP,Hortolândia (SP)
3519105,Iacanga,SP,Iacanga (SP)
3519204,Iacri,SP,Iacri (SP)
3519253,Iaras,SP,Iaras (SP)
3519303,Ibaté,SP,Ibaté (SP)
3519402,Ibirá,SP,Ibirá (SP)
3519501,Ibirarema,SP,Ibirarema (SP)
3519600,Ibitinga,SP,Ibitinga (SP)
3519709,Ibiúna,SP,Ibiúna (SP)
3519808,Icém,SP,Icém (SP)
3519907,Iepê,SP,Iepê (SP)
3520004,Igaraçu do Tietê,SP,Igaraçu do Tietê (SP)
3520103,Igarapava,SP,Igarapava (SP)
3520202,Igaratá,SP,Igaratá (SP)
3520301,Iguape,SP,Iguape (SP)
3520400,Ilhabela,SP,Ilhabela (SP)
3520426,Ilha Comprida,SP,Ilha Comprida (SP)
3520442,Ilha Solteira,SP,Ilha Solteira (SP)
3520509,Indaiatuba,SP,Indaiatuba (SP)
3520608,Indiana,SP,Indiana (SP)
3520707,Indiaporã,SP,Indiaporã (SP)
3520806,Inúbia Paulista,SP,Inúbia Paulista (SP)
3520905,Ipaussu,SP,Ipaussu (SP)
3521002,Iperó,SP,Iperó (SP)
3521101,Ipeúna,SP,Ipeúna (SP)
3521150,Ipiguá,SP,Ipiguá (SP)
3521200,Iporanga,SP,Iporanga (SP)
3521309,Ipuã,SP,Ipuã (SP)
3521408,Iracemápolis,SP,Iracemápolis (SP)
3521507,Irapuã,SP,Irapuã (SP)
3521606,Irapuru,SP,Irapuru (SP)
3521705,Itaberá,SP,Itaberá (SP)
3521804,Itaí,SP,Itaí (SP)
3521903,Itajobi,SP,Itajobi (SP)
3522000,Itaju,SP,Itaju (SP)
3522109,Itanhaém,SP,Itanhaém (SP)
3522158,Itaoca,SP,Itaoca (SP)
3522208,Itapecerica da Serra,SP,Itapecerica da Serra (SP)
3522307,Itapetininga,SP,Itapetininga (SP)
3522406,Itapeva,SP,Itapeva (SP)
3522505,Itapevi,SP,Itapevi (SP)
3522604,Itapira,SP,Itapira (SP)
3522653,Itapirapuã Paulista,SP,Itapirapuã Paulista (SP)
3522703,Itápolis,SP,Itápolis (SP)
3522802,Itaporanga,SP,Itaporanga (SP)
3522901,Itapuí,SP,Itapuí (SP)
3523008,Itapura,SP,Itapura (SP)
3523107,Itaquaquecetuba,SP,Itaquaquecetuba (SP)
3523206,Itararé,SP,Itararé (SP)
3523305,Itariri,SP,Itariri (SP)
3523404,Itatiba,SP,Itatiba (SP)
3523503,Itatinga,SP,Itatinga (SP)
3523602,Itirapina,SP,Itirapina (SP)
3523701,Itirapuã,SP,Itirapuã (SP)
3523800,Itobi,SP,Itobi (SP)
3523909,Itu,SP,Itu (SP)
3524006,Itupeva,SP,Itupeva (SP)
3524105,Ituverava,SP,Ituverava (SP)
3524204,Jaborandi,SP,Jaborandi (SP)
3524303,Jaboticabal,SP,Jaboticabal (SP)
3524402,Jacareí,SP,Jacareí (SP)
3524501,Jaci,SP,Jaci (SP)
3524600,Jacupiranga,SP,Jacupiranga (SP)
3524709,Jaguariúna,SP,Jaguariúna (SP)
3524808,Jales,SP,Jales (SP)
3524907,Jambeiro,SP,Jambeiro (SP)
3525003,Jandira,SP,Jandira (SP)
3525102,Jardinópolis,SP,Jardinópolis (SP)
3525201,Jarinu,SP,Jarinu (SP)
3525300,Jaú,SP,Jaú (SP)
3525409,Jeriquara,SP,Jeriquara (SP)
3525508,Joanópolis,SP,Joanópolis (SP)
3525607,João Ramalho,SP,João Ramalho (SP)
3525706,José Bonifácio,SP,José Bonifácio (SP)
3525805,Júlio Mesquita,SP,Júlio Mesquita (SP)
3525854,Jumirim,SP,Jumirim (SP)
3525904,Jundiaí,SP,Jundiaí (SP)
3526001,Junqueirópolis,SP,Junqueirópolis (SP)
3526100,Juquiá,SP,Juquiá (SP)
3526209,Juquitiba,SP,Juquitiba (SP)
3526308,Lagoinha,SP,Lagoinha (SP)
3526407,Laranjal Paulista,SP,Laranjal Paulista (SP)
3526506,Lavínia,SP,Lavínia (SP)
3526605,Lavrinhas,SP,Lavrinhas (SP)
3526704,Leme,SP,Leme (SP)
3526803,Lençóis Paulista,SP,Lençóis Paulista (SP)
3526902,Limeira,SP,Limeira (SP)
3527009,Lindóia,SP,Lindóia (SP)
3527108,Lins,SP,Lins (SP)
3527207,Lorena,SP,Lorena (SP)
3527256,Lourdes,SP,Lourdes (SP)
3527306,Louveira,SP,Louveira (SP)
3527405,Lucélia,SP,Lucélia (SP)
3527504,Lucianópolis,SP,Lucianópolis (SP)
3527603,Luís Antônio,SP,Luís Antônio (SP)
3527702,Luiziânia,SP,Luiziânia (SP)
3527801,Lupércio,SP,Lupércio (SP)
3527900,Lutécia,SP,Lutécia (SP)
3528007,Macatuba,SP,Macatuba (SP)
3528106,Macaubal,SP,Macaubal (SP)
3528205,Macedônia,SP,Macedônia (SP)
3528304,Magda,SP,Magda (SP)
3528403,Mairinque,SP,Mairinque (SP)
3528502,Mairiporã,SP,Mairiporã (SP)
3528601,Manduri,SP,Manduri (SP)
3528700,Marabá Paulista,SP,Marabá Paulista (SP)
3528809,Maracaí,SP,Maracaí (SP)
3528858,Marapoama,SP,Marapoama (SP)
3528908,Mariápolis,SP,Mariápolis (SP)
3529005,Marília,SP,Marília (SP)
3529104,Marinópolis,SP,Marinópolis (SP)
3529203,Martinópolis,SP,Martinópolis (SP)
3529302,Matão,SP,Matão (SP)
3529401,Mauá,SP,Mauá (SP)
3529500,Mendonça,SP,Mendonça (SP)
3529609,Meridiano,SP,Meridiano (SP)
3529658,Mesópolis,SP,Mesópolis (SP)
3529708,Miguelópolis,SP,Miguelópolis (SP)
3529807,Mineiros do Tietê,SP,Mineiros do Tietê (SP)
3529906,Miracatu,SP,Miracatu (SP)
3530003,Mira Estrela,SP,Mira Estrela (SP)
3530102,Mirandópolis,SP,Mirandópolis (SP)
3530201,Mirante do Paranapanema,SP,Mirante do Paranapanema (SP)
3530300,Mirassol,SP,Mirassol (SP)
3530409,Mirassolândia,SP,Mirassolândia (SP)
3530508,Mococa,SP,Mococa (SP)
3530607,Mogi das Cruzes,SP,Mogi das Cruzes (SP)
3530706,Mogi Guaçu,SP,Mogi Guaçu (SP)
3530805,Mogi Mirim,SP,Mogi Mirim (SP)
3530904,Mombuca,SP,Mombuca (SP)
3531001,Monções,SP,Monções (SP)
3531100,Mongaguá,SP,Mongaguá (SP)
3531209,Monte Alegre do Sul,SP,Monte Alegre do Sul (SP)
3531308,Monte Alto,SP,Monte Alto (SP)
3531407,Monte Aprazível,SP,Monte Aprazível (SP)
3531506,Monte Azul Paulista,SP,Monte Azul Paulista (SP)
3531605,Monte Castelo,SP,Monte Castelo (SP)
3531704,Monteiro Lobato,SP,Monteiro Lobato (SP)
3531803,Monte Mor,SP,Monte Mor (SP)
3531902,Morro Agudo,SP,Morro Agudo (SP)
3532009,Morungaba,SP,Morungaba (SP)
3532058,Motuca,SP,Motuca (SP)
3532108,Murutinga do Sul,SP,Murutinga do Sul (SP)
3532157,Nantes,SP,Nantes (SP)
3532207,Narandiba,SP,Narandiba (SP)
3532306,Natividade da Serra,SP,Natividade da Serra (SP)
3532405,Nazaré Paulista,SP,Nazaré Paulista (SP)
3532504,Neves Paulista,SP,Neves Paulista (SP)
3532603,Nhandeara,SP,Nhandeara (SP)
3532702,Nipoã,SP,Nipoã (SP)
3532801,Nova Aliança,SP,Nova Aliança (SP)
3532827,Nova Campina,SP,Nova Campina (SP)
3532843,Nova Canaã Paulista,SP,Nova Canaã Paulista (SP)
3532868,Nova Castilho,SP,Nova Castilho (SP)
3532900,Nova Europa,SP,Nova Europa (SP)
3533007,Nova Granada,SP,Nova Granada (SP)
3533106,Nova Guataporanga,SP,Nova Guataporanga (SP)
3533205,Nova Independência,SP,Nova Independência (SP)
3533254,Novais,SP,Novais (SP)
3533304,Nova Luzitânia,SP,Nova Luzitânia (SP)
3533403,Nova Odessa,SP,Nova Odessa (SP)
3533502,Novo Horizonte,SP,Novo Horizonte (SP)
3533601,Nuporanga,SP,Nuporanga (SP)
3533700,Ocauçu,SP,Ocauçu (SP)
3533809,Óleo,SP,Óleo (SP)
3533908,Olímpia,SP,Olímpia (SP)
3534005,Onda Verde,SP,Onda Verde (SP)
3534104,Oriente,SP,Oriente (SP)
3534203,Orindiúva,SP,Orindiúva (SP)
3534302,Orlândia,SP,Orlândia (SP)
3534401,Osasco,SP,Osasco (SP)
3534500,Oscar Bressane,SP,Oscar Bressane (SP)
3534609,Osvaldo Cruz,SP,Osvaldo Cruz (SP)
3534708,Ourinhos,SP,Ourinhos (SP)
3534757,Ouroeste,SP,Ouroeste (SP)
3534807,Ouro Verde,SP,Ouro Verde (SP)
3534906,Pacaembu,SP,Pacaembu (SP)
3535002,Palestina,SP,Palestina (SP)
3535101,Palmares Paulista,SP,Palmares Paulista (SP)
3535200,Palmeira d'Oeste,SP,Palmeira d'Oeste (SP)
3535309,Palmital,SP,Palmital (SP)
3535408,Panorama,SP,Panorama (SP)
3535507,Paraguaçu Paulista,SP,Paraguaçu Paulista (SP)
3535606,Paraibuna,SP,Paraibuna (SP)
3535705,Paraíso,SP,Paraíso (SP)
3535804,Paranapanema,SP,Paranapanema (SP)
3535903,Paranapuã,SP,Paranapuã (SP)
3536000,Parapuã,SP,Parapuã (SP)
3536109,Pardinho,SP,Pardinho (SP)
3536208,Pariquera-Açu,SP,Pariquera-Açu (SP)
3536257,Parisi,SP,Parisi (SP)
3536307,Patrocínio Paulista,SP,Patrocínio Paulista (SP)
3536406,Paulicéia,SP,Paulicéia (SP)
3536505,Paulínia,SP,Paulínia (SP)
3536570,Paulistânia,SP,Paulistânia (SP)
3536604,Paulo de Faria,SP,Paulo de Faria (SP)
3536703,Pederneiras,SP,Pederneiras (SP)
3536802,Pedra Bela,SP,Pedra Bela (SP)
3536901,Pedranópolis,SP,Pedranópolis (SP)
3537008,Pedregulho,SP,Pedregulho (SP)
3537107,Pedreira,SP,Pedreira (SP)
3537156,Pedrinhas Paulista,SP,Pedrinhas Paulista (SP)
3537206,Pedro de Toledo,SP,Pedro de Toledo (SP)
3537305,Penápolis,SP,Penápolis (SP)
3537404,Pereira Barreto,SP,Pereira Barreto (SP)
3537503,Pereiras,SP,Pereiras (SP)
3537602,Peruíbe,SP,Peruíbe (SP)
3537701,Piacatu,SP,Piacatu (SP)
3537800,Piedade,SP,Piedade (SP)
3537909,Pilar do Sul,SP,Pilar do Sul (SP)
3538006,Pindamonhangaba,SP,Pindamonhangaba (SP)
3538105,Pindorama,SP,Pindorama (SP)
3538204,Pinhalzinho,SP,Pinhalzinho (SP)
3538303,Piquerobi,SP,Piquerobi (SP)
3538501,Piquete,SP,Piquete (SP)
3538600,Piracaia,SP,Piracaia (SP)
3538709,Piracicaba,SP,Piracicaba (SP)
3538808,Piraju,SP,Piraju (SP)
3538907,Pirajuí,SP,Pirajuí (SP)
3539004,Pirangi,SP,Pirangi (SP)
3539103,Pirapora do Bom Jesus,SP,Pirapora do Bom Jesus (SP)
3539202,Pirapozinho,SP,Pirapozinho (SP)
3539301,Pirassununga,SP,Pirassununga (SP)
3539400,Piratininga,SP,Piratininga (SP)
3539509,Pitangueiras,SP,Pitangueiras (SP)
3539608,Planalto,SP,Planalto (SP)
3539707,Platina,SP,Platina (SP)
3539806,Poá,SP,Poá (SP)
3539905,Poloni,SP,Poloni (SP)
3540002,Pompéia,SP,Pompéia (SP)
3540101,Pongaí,SP,Pongaí (SP)
3540200,Pontal,SP,Pontal (SP)
3540259,Pontalinda,SP,Pontalinda (SP)
3540309,Pontes Gestal,SP,Pontes Gestal (SP)
3540408,Populina,SP,Populina (SP)
3540507,Porangaba,SP,Porangaba (SP)
3540606,Porto Feliz,SP,Porto Feliz (SP)
3540705,Porto Ferreira,SP,Porto Ferreira (SP)
3540754,Potim,SP,Potim (SP)
3540804,Potirendaba,SP,Potirendaba (SP)
3540853,Pracinha,SP,Pracinha (SP)
3540903,Pradópolis,SP,Pradópolis (SP)
3541000,Praia Grande,SP,Praia Grande (SP)
3541059,Pratânia,SP,Pratânia (SP)
3541109,Presidente Alves,SP,Presidente Alves (SP)
3541208,Presidente Bernardes,SP,Presidente Bernardes (SP)
3541307,Presidente Epitácio,SP,Presidente Epitácio (SP)
3541406,Presidente Prudente,SP,Presidente Prudente (SP)
3541505,Presidente Venceslau,SP,Presidente Venceslau (SP)
3541604,Promissão,SP,Promissão (SP)
3541653,Quadra,SP,Quadra (SP)
3541703,Quatá,SP,Quatá (SP)
3541802,Queiroz,SP,Queiroz (SP)
3541901,Queluz,SP,Queluz (SP)
3542008,Quintana,SP,Quintana (SP)
3542107,Rafard,SP,Rafard (SP)
3542206,Rancharia,SP,Rancharia (SP)
3542305,Redenção da Serra,SP,Redenção da Serra (SP)
3542404,Regente Feijó,SP,Regente Feijó (SP)
3542503,Reginópolis,SP,Reginópolis (SP)
3542602,Registro,SP,Registro (SP)
3542701,Restinga,SP,Restinga (SP)
3542800,Ribeira,SP,Ribeira (SP)
3542909,Ribeirão Bonito,SP,Ribeirão Bonito (SP)
3543006,Ribeirão Branco,SP,Ribeirão Branco (SP)
3543105,Ribeirão Corrente,SP,Ribeirão Corrente (SP)
3543204,Ribeirão do Sul,SP,Ribeirão do Sul (SP)
3543238,Ribeirão dos Índios,SP,Ribeirão dos Índios (SP)
3543253,Ribeirão Grande,SP,Ribeirão Grande (SP)
3543303,Ribeirão Pires,SP,Ribeirão Pires (SP)
3543402,Ribeirão Preto,SP,Ribeirão Preto (SP)
3543501,Riversul,SP,Riversul (SP)
3543600,Rifaina,SP,Rifaina (SP)
3543709,Rincão,SP,Rincão (SP)
3543808,Rinópolis,SP,Rinópolis (SP)
3543907,Rio Claro,SP,Rio Claro (SP)
3544004,Rio das Pedras,SP,Rio das Pedras (SP)
3544103,Rio Grande da Serra,SP,Rio Grande da Serra (SP)
3544202,Riolândia,SP,Riolândia (SP)
3544251,Rosana,SP,Rosana (SP)
3544301,Roseira,SP,Roseira (SP)
3544400,Rubiácea,SP,Rubiácea (SP)
3544509,Rubinéia,SP,Rubinéia (SP)
3544608,Sabino,SP,Sabino (SP)
3544707,Sagres,SP,Sagres (SP)
3544806,Sales,SP,Sales (SP)
3544905,Sales Oliveira,SP,Sales Oliveira (SP)
3545001,Salesópolis,SP,Salesópolis (SP)
3545100,Salmourão,SP,Salmourão (SP)
3545159,Saltinho,SP,Saltinho (SP)
3545209,Salto,SP,Salto (SP)
3545308,Salto de Pirapora,SP,Salto de Pirapora (SP)
3545407,Salto Grande,SP,Salto Grande (SP)
3545506,Sandovalina,SP,Sandovalina (SP)
3545605,Santa Adélia,SP,Santa Adélia (SP)
3545704,Santa Albertina,SP,Santa Albertina (SP)
3545803,Santa Bárbara d'Oeste,SP,Santa Bárbara d'Oeste (SP)
3546009,Santa Branca,SP,Santa Branca (SP)
3546108,Santa Clara d'Oeste,SP,Santa Clara d'Oeste (SP)
3546207,Santa Cruz da Conceição,SP,Santa Cruz da Conceição (SP)
3546256,Santa Cruz da Esperança,SP,Santa Cruz da Esperança (SP)
3546306,Santa Cruz das Palmeiras,SP,Santa Cruz das Palmeiras (SP)
3546405,Santa Cruz do Rio Pardo,SP,Santa Cruz do Rio Pardo (SP)
3546504,Santa Ernestina,SP,Santa Ernestina (SP)
3546603,Santa Fé do Sul,SP,Santa Fé do Sul (SP)
3546702,Santa Gertrudes,SP,Santa Gertrudes (SP)
3546801,Santa Isabel,SP,Santa Isabel (SP)
3546900,Santa Lúcia,SP,Santa Lúcia (SP)
3547007,Santa Maria da Serra,SP,Santa Maria da Serra (SP)
3547106,Santa Mercedes,SP,Santa Mercedes (SP)
3547205,Santana da Ponte Pensa,SP,Santana da Ponte Pensa (SP)
3547304,Santana de Parnaíba,SP,Santana de Parnaíba (SP)
3547403,Santa Rita d'Oeste,SP,Santa Rita d'Oeste (SP)
3547502,Santa Rita do Passa Quatro,SP,Santa Rita do Passa Quatro (SP)
3547601,Santa Rosa de Viterbo,SP,Santa Rosa de Viterbo (SP)
3547650,Santa Salete,SP,Santa Salete (SP)
3547700,Santo Anastácio,SP,Santo Anastácio (SP)
3547809,Santo André,SP,Santo André (SP)
3547908,Santo Antônio da Alegria,SP,Santo Antônio da Alegria (SP)
3548005,Santo Antônio de Posse,SP,Santo Antônio de Posse (SP)
3548054,Santo Antônio do Aracanguá,SP,Santo Antônio do Aracanguá (SP)
3548104,Santo Antônio do Jardim,SP,Santo Antônio do Jardim (SP)
3548203,Santo Antônio do Pinhal,SP,Santo Antônio do Pinhal (SP)
3548302,Santo Expedito,SP,Santo Expedito (SP)
3548401,Santópolis do Aguapeí,SP,Santópolis do Aguapeí (SP)
3548500,Santos,SP,Santos (SP)
3548609,São Bento do Sapucaí,SP,São Bento do Sapucaí (SP)
3548708,São Bernardo do Campo,SP,São Bernardo do Campo (SP)
3548807,São Caetano do Sul,SP,São Caetano do Sul (SP)
3548906,São Carlos,SP,São Carlos (SP)
3549003,São Francisco,SP,São Francisco (SP)
3549102,São João da Boa Vista,SP,São João da Boa Vista (SP)
3549201,São João das Duas Pontes,SP,São João das Duas Pontes (SP)
3549250,São João de Iracema,SP,São João de Iracema (SP)
3549300,São João do Pau d'Alho,SP,São João do Pau d'Alho (SP)
3549409,São Joaquim da Barra,SP,São Joaquim da Barra (SP)
3549508,São José da Bela Vista,SP,São José da Bela Vista (SP)
3549607,São José do Barreiro,SP,São José do Barreiro (SP)
3549706,São José do Rio Pardo,SP,São José do Rio Pardo (SP)
3549805,São José do Rio Preto,SP,São José do Rio Preto (SP)
3549904,São José dos Campos,SP,São José dos Campos (SP)
3549953,São Lourenço da Serra,SP,São Lourenço da Serra (SP)
3550001,São Luiz do Paraitinga,SP,São Luiz do Paraitinga (SP)
3550100,São Manuel,SP,São Manuel (SP)
3550209,São Miguel Arcanjo,SP,São Miguel Arcanjo (SP)
3550308,São Paulo,SP,São Paulo (SP)
3550407,São Pedro,SP,São Pedro (SP)
3550506,São Pedro do Turvo,SP,São Pedro do Turvo (SP)
3550605,São Roque,SP,São Roque (SP)
3550704,São Sebastião,SP,São Sebastião (SP)
3550803,São Sebastião da Grama,SP,São Sebastião da Grama (SP)
3550902,São Simão,SP,São Simão (SP)
3551009,São Vicente,SP,São Vicente (SP)
3551108,Sarapuí,SP,Sarapuí (SP)
3551207,Sarutaiá,SP,Sarutaiá (SP)
3551306,Sebastianópolis do Sul,SP,Sebastianópolis do Sul (SP)
3551405,Serra Azul,SP,Serra Azul (SP)
3551504,Serrana,SP,Serrana (SP)
3551603,Serra Negra,SP,Serra Negra (SP)
3551702,Sertãozinho,SP,Sertãozinho (SP)
3551801,Sete Barras,SP,Sete Barras (SP)
3551900,Severínia,SP,Severínia (SP)
3552007,Silveiras,SP,Silveiras (SP)
3552106,Socorro,SP,Socorro (SP)
3552205,Sorocaba,SP,Sorocaba (SP)
3552304,Sud Mennucci,SP,Sud Mennucci (SP)
3552403,Sumaré,SP,Sumaré (SP)
3552502,Suzano,SP,Suzano (SP)
3552551,Suzanápolis,SP,Suzanápolis (SP)
3552601,Tabapuã,SP,Tabapuã (SP)
3552700,Tabatinga,SP,Tabatinga (SP)
3552809,Taboão da Serra,SP,Taboão da Serra (SP)
3552908,Taciba,SP,Taciba (SP)
3553005,Taguaí,SP,Taguaí (SP)
3553104,Taiaçu,SP,Taiaçu (SP)
3553203,Taiúva,SP,Taiúva (SP)
3553302,Tambaú,SP,Tambaú (SP)
3553401,Tanabi,SP,Tanabi (SP)
3553500,Tapiraí,SP,Tapiraí (SP)
3553609,Tapiratiba,SP,Tapiratiba (SP)
3553658,Taquaral,SP,Taquaral (SP)
3553708,Taquaritinga,SP,Taquaritinga (SP)
3553807,Taquarituba,SP,Taquarituba (SP)
3553856,Taquarivaí,SP,Taquarivaí (SP)
3553906,Tarabai,SP,Tarabai (SP)
3553955,Tarumã,SP,Tarumã (SP)
3554003,Tatuí,SP,Tatuí (SP)
3554102,Taubaté,SP,Taubaté (SP)
3554201,Tejupá,SP,Tejupá (SP)
3554300,Teodoro Sampaio,SP,Teodoro Sampaio (SP)
3554409,Terra Roxa,SP,Terra Roxa (SP)
3554508,Tietê,SP,Tietê (SP)
3554607,Timburi,SP,Timburi (SP)
3554656,Torre de Pedra,SP,Torre de Pedra (SP)
3554706,Torrinha,SP,Torrinha (SP)
3554755,Trabiju,SP,Trabiju (SP)
3554805,Tremembé,SP,Tremembé (SP)
3554904,Três Fronteiras,SP,Três Fronteiras (SP)
3554953,Tuiuti,SP,Tuiuti (SP)
3555000,Tupã,SP,Tupã (SP)
3555109,Tupi Paulista,SP,Tupi Paulista (SP)
3555208,Turiúba,SP,Turiúba (SP)
3555307,Turmalina,SP,Turmalina (SP)
3555356,Ubarana,SP,Ubarana (SP)
3555406,Ubatuba,SP,Ubatuba (SP)
3555505,Ubirajara,SP,Ubirajara (SP)
3555604,Uchoa,SP,Uchoa (SP)
3555703,União Paulista,SP,União Paulista (SP)
3555802,Urânia,SP,Urânia (SP)
3555901,Uru,SP,Uru (SP)
3556008,Urupês,SP,Urupês (SP)
3556107,Valentim Gentil,SP,Valentim Gentil (SP)
3556206,Valinhos,SP,Valinhos (SP)
3556305,Valparaíso,SP,Valparaíso (SP)
3556354,Vargem,SP,Vargem (SP)
3556404,Vargem Grande do Sul,SP,Vargem Grande do Sul (SP)
3556453,Vargem Grande Paulista,SP,Vargem Grande Paulista (SP)
3556503,Várzea Paulista,SP,Várzea Paulista (SP)
3556602,Vera Cruz,SP,Vera Cruz (SP)
3556701,Vinhedo,SP,Vinhedo (SP)
3556800,Viradouro,SP,Viradouro (SP)
3556909,Vista Alegre do Alto,SP,Vista Alegre do Alto (SP)
3556958,Vitória Brasil,SP,Vitória Brasil (SP)
3557006,Votorantim,SP,Votorantim (SP)
3557105,Votuporanga,SP,Votuporanga (SP)
3557154,Zacarias,SP,Zacarias (SP)
3557204,Chavantes,SP,Chavantes (SP)
3557303,Estiva Gerbi,SP,Estiva Gerbi (SP)
4100103,Abatiá,PR,Abatiá (PR)
4100202,Adrianópolis,PR,Adrianópolis (PR)
4100301,Agudos do Sul,PR,Agudos do Sul (PR)
4100400,Almirante Tamandaré,PR,Almirante Tamandaré (PR)
4100459,Altamira do Paraná,PR,Altamira do Paraná (PR)
4100509,Altônia,PR,Altônia (PR)
4100608,Alto Paraná,PR,Alto Paraná (PR)
4100707,Alto Piquiri,PR,Alto Piquiri (PR)
4100806,Alvorada do Sul,PR,Alvorada do Sul (PR)
4100905,Amaporã,PR,Amaporã (PR)
4101002,Ampére,PR,Ampére (PR)
4101051,Anahy,PR,Anahy (PR)
4101101,Andirá,PR,Andirá (PR)
4101150,Ângulo,PR,Ângulo (PR)
4101200,Antonina,PR,Antonina (PR)
4101309,Antônio Olinto,PR,Antônio Olinto (PR)
4101408,Apucarana,PR,Apucarana (PR)
4101507,Arapongas,PR,Arapongas (PR)
4101606,Arapoti,PR,Arapoti (PR)
4101655,Arapuã,PR,Arapuã (PR)
4101705,Araruna,PR,Araruna (PR)
4101804,Araucária,PR,Araucária (PR)
4101853,Ariranha do Ivaí,PR,Ariranha do Ivaí (PR)
4101903,Assaí,PR,Assaí (PR)
4102000,Assis Chateaubriand,PR,Assis Chateaubriand (PR)
4102109,Astorga,PR,Astorga (PR)
4102208,Atalaia,PR,Atalaia (PR)
4102307,Balsa Nova,PR,Balsa Nova (PR)
4102406,Bandeirantes,PR,Bandeirantes (PR)
4102505,Barbosa Ferraz,PR,Barbosa Ferraz (PR)
4102604,Barracão,PR,Barracão (PR)
4102703,Barra do Jacaré,PR,Barra do Jacaré (PR)
4102752,Bela Vista da Caroba,PR,Bela Vista da Caroba (PR)
4102802,Bela Vista do Paraíso,PR,Bela Vista do Paraíso (PR)
4102901,Bituruna,PR,Bituruna (PR)
4103008,Boa Esperança,PR,Boa Esperança (PR)
4103024,Boa Esperança do Iguaçu,PR,Boa Esperança do Iguaçu (PR)
4103040,Boa Ventura de São Roque,PR,Boa Ventura de São Roque (PR)
4103057,Boa Vista da Aparecida,PR,Boa Vista da Aparecida (PR)
4103107,Bocaiúva do Sul,PR,Bocaiúva do Sul (PR)
4103156,Bom Jesus do Sul,PR,Bom Jesus do Sul (PR)
4103206,Bom Sucesso,PR,Bom Sucesso (PR)
4103222,Bom Sucesso do Sul,PR,Bom Sucesso do Sul (PR)
4103305,Borrazópolis,PR,Borrazópolis (PR)
4103354,Braganey,PR,Braganey (PR)
4103370,Brasilândia do Sul,PR,Brasilândia do Sul (PR)
