codigo_escola,NO_ENTIDADE,codigo_municipio,rank_municipio,n_escolas_confiaveis_municipio,segmento_comercial,rede_propria_poliedro,enem_media_geral,qtd_participantes_enem,indice_infra,QT_MAT_MED,score_destaque,produto_alvo,enem_media_geral_2024,qtd_participantes_enem_2024,enem_media_2anos,delta_enem_2025_2024
43109330,SISTEMA EDUCACIONAL BOA VISTA,4314902,17.0,61,Outras posições,False,634.74,46.0,5.0,146.0,0.7909,Poliedro,628.3158823529412,34.0,632.0097499999999,6.424117647058779
31324663,SIC - ESCOLA PROFISSIONALIZANTE SANTO AGOSTINHO,3106200,42.0,110,Outras posições,False,648.4162241887905,113.0,4.0,531.0,0.7907,Poliedro,651.7717894736842,95.0,649.9488141025641,-3.3555652848937143
21272921,INST EDUCACIONAL SUL MARANHENSE COC,2105302,2.0,11,Desafiante (2º-5º local),False,643.4172,25.0,4.0,90.0,0.7907,Poliedro,654.2877777777778,18.0,647.9676744186047,-10.87057777777784
35113426,SAO JOSE COLEGIO,3526902,2.0,15,Desafiante (2º-5º local),False,649.373076923077,26.0,5.0,130.0,0.7906,Poliedro,663.622641509434,53.0,658.932911392405,-14.249564586356996
35118503,ALBERT SABIN ESCOLA DE ENSINO MEDIO,3543402,8.0,38,Outras posições,False,655.1941002949852,113.0,4.0,368.0,0.7902,Poliedro,647.4866666666667,152.0,650.7732327044025,7.70743362831854
31004278,ESCOLA SANTO TOMAS DE AQUINO,3106200,43.0,110,Outras posições,False,642.9140350877193,38.0,5.0,136.0,0.7898,Poliedro,657.6872222222223,36.0,650.1009909909911,-14.773187134503019
22138544,INSTITUTO SANTO AGOSTINHO,2211001,19.0,52,Outras posições,False,638.7951724137931,29.0,5.0,114.0,0.7898,Poliedro,613.5061111111112,36.0,624.7889230769231,25.289061302681944
33195340,PB COLEGIO E CURSO,3304557,60.0,344,Outras posições,False,710.3366666666666,12.0,0.0,47.0,0.7895,Poliedro,698.422,20.0,702.89,11.914666666666562
33064024,EDEM,3304557,61.0,344,Outras posições,False,643.946,20.0,5.0,76.0,0.7893,Poliedro,658.3901587301586,21.0,651.3442276422763,-14.44415873015862
31005916,COLEGIO DO INSTITUTO PADRE MACHADO,3106200,44.0,110,Outras posições,False,638.678,20.0,5.0,55.0,0.7892,Poliedro,632.9483333333334,12.0,636.5293750000001,5.729666666666617
33064628,COLEGIO TTH BAR-ILAN,3304557,62.0,344,Outras posições,False,668.5020000000001,10.0,3.0,38.0,0.7892,Poliedro,,,668.5020000000001,
21010064,UPAON EDUCACIONAL LTDA,2111300,7.0,47,Outras posições,False,634.2894444444444,72.0,5.0,283.0,0.7892,Poliedro,630.6559501557632,107.0,632.1174674115456,3.633494288681163
35123419,COOPERATIVA DE ENSINO DE BIRIGUI,3506508,1.0,6,Líder local,False,672.5045454545455,22.0,2.0,91.0,0.7891,Poliedro,668.6172413793104,29.0,670.2941176470588,3.887304075235079
13102192,LATO SENSU IV,1302603,7.0,49,Outras posições,False,668.9038461538462,26.0,2.0,96.0,0.7886,Poliedro,681.1686956521738,23.0,674.6608163265306,-12.264849498327635
31074250,COLEGIO NOSSA SENHORA DO CARMO,3136702,9.0,21,Outras posições,False,638.4457142857142,35.0,5.0,130.0,0.7886,Poliedro,627.8208510638299,47.0,632.3558536585366,10.624863221884311
35105041,MARIA IMACULADA COLEGIO EEIFM,3550308,38.0,516,Outras posições,False,654.7724999999999,24.0,4.0,76.0,0.7881,Poliedro,668.2384615384616,13.0,659.5037837837838,-13.46596153846167
35139646,COLEGIO RIO BRANCO - UNIDADE GRANJA VIANNA,3513009,1.0,17,Líder local,False,639.6533333333333,70.0,5.0,238.0,0.788,Poliedro,659.5174193548387,62.0,648.9834343434343,-19.864086021505386
33195463,COLEGIO SANT ANNA SEGMENTOS FINAIS LTDA,3300209,1.0,10,Líder local,False,643.8442424242425,33.0,5.0,106.0,0.788,Poliedro,642.2569565217391,46.0,642.92,1.5872859025033677
35561320,ALPHA LUMEN INSTITUTO,3549904,7.0,27,Outras posições,False,717.3279069767442,43.0,0.0,157.0,0.788,Poliedro,694.8169230769231,39.0,706.6214634146343,22.5109838998211
31377953,COLEGIO INTEGRADO UBERABA,3170107,5.0,13,Desafiante (2º-5º local),False,638.1526923076924,52.0,5.0,271.0,0.7878,Poliedro,641.9485106382979,47.0,639.9547474747475,-3.7958183306054707
33021724,COL NS DAS DORES,3303401,4.0,15,Desafiante (2º-5º local),False,647.6758823529411,34.0,4.0,138.0,0.7876,Poliedro,656.4337037037037,54.0,653.05,-8.757821350762583
35158483,STOCKLER COLEGIO,3550308,39.0,516,Outras posições,False,684.8342105263158,38.0,2.0,111.0,0.7873,Poliedro,686.3304545454546,44.0,685.6370731707318,-1.4962440191387714
29093619,COLEGIO NOBRE DE FEIRA DE SANTANA,2910800,6.0,21,Outras posições,False,639.3804615384615,130.0,5.0,432.0,0.7872,Poliedro,657.7079591836734,98.0,647.2580701754385,-18.327497645211906
31170534,COLEGIO PIRLIMPIMPIM SAO PASCHOALL,3170206,8.0,21,Outras posições,False,654.4735714285715,28.0,4.0,152.0,0.787,Poliedro,645.8858064516129,31.0,649.9613559322034,8.587764976958624
41131690,COLEGIO NOSSA SENHORA MEDIANEIRA,4106902,10.0,69,Outras posições,False,639.2889230769231,130.0,5.0,440.0,0.7867,Poliedro,658.3876363636364,165.0,649.9712542372882,-19.09871328671329
52033830,COLEGIO SANTA CLARA,5208707,16.0,68,Outras posições,False,643.3780952380953,21.0,5.0,46.0,0.7866,Poliedro,,,643.3780952380953,
43100031,COLEGIO SAO JOSE,4314407,4.0,10,Desafiante (2º-5º local),False,643.3354054054054,74.0,5.0,243.0,0.7863,Poliedro,639.5518,100.0,641.1609195402299,3.7836054054054102
33196214,PB COLEGIO E CURSO,3303302,9.0,42,Outras posições,False,714.3877419354839,93.0,0.0,227.0,0.7861,Poliedro,703.8265671641791,67.0,709.96525,10.561174771304763
35119982,JARDIM SAO PAULO UNIDADE TREMEMBE COLEGIO,3550308,40.0,516,Outras posições,False,667.1579874213837,53.0,3.0,199.0,0.7858,Poliedro,660.0738562091502,51.0,663.6840384615384,7.084131212233501
35151506,MIRANDA COLEGIO DE EIFM,3550308,41.0,516,Outras posições,False,653.846875,32.0,4.0,110.0,0.7857,Poliedro,640.8554285714285,35.0,647.0602985074626,12.991446428571408
42133114,COLEGIO DA LAGOA,4205407,2.0,30,Desafiante (2º-5º local),False,643.13,16.0,5.0,61.0,0.7853,Poliedro,666.96375,16.0,655.046875,-23.83375000000001
33042462,CENTRO EDUC SERRA DOS ORGAOS,3305802,2.0,10,Desafiante (2º-5º local),False,638.8955555555556,18.0,5.0,91.0,0.7853,Poliedro,636.9583333333334,24.0,637.7885714285715,1.9372222222222035
42159547,CURSO E COLEGIO INTEGRAL,4208203,2.0,10,Desafiante (2º-5º local),False,653.6106280193236,69.0,4.0,228.0,0.7851,Poliedro,679.7492592592592,54.0,665.0861246612466,-26.13863123993565
33180539,COLEGIO PH,3304557,63.0,344,Outras posições,False,657.1327659574467,94.0,3.0,230.0,0.7851,Poliedro,668.5036714975846,69.0,661.9462167689162,-11.37090554013787
25133012,COLEGIO VILA LTDA,2507507,9.0,55,Outras posições,False,643.084347826087,69.0,5.0,250.0,0.785,Poliedro,629.1554285714285,35.0,638.3967307692308,13.928919254658467
33032882,COL NS DO ROSARIO,3306305,4.0,12,Desafiante (2º-5º local),False,633.3539047619047,35.0,5.0,161.0,0.7849,Poliedro,643.5578260869565,46.0,639.1487242798353,-10.203921325051851
33439796,ANGLO AMERICANO ESCOLAS INTEGRADAS LTDA,3304201,2.0,8,Desafiante (2º-5º local),False,637.5083333333333,12.0,5.0,53.0,0.7847,Poliedro,640.8100000000001,10.0,639.0090909090909,-3.3016666666667334
31353990,SISTEMA EDUCACIONAL BATISTA CASTRO,3136702,10.0,21,Outras posições,False,642.9823529411765,17.0,5.0,49.0,0.7847,Poliedro,639.0228571428571,14.0,641.1941935483871,3.959495798319381
31004979,COLEGIO ESCOLAPIO SAO MIGUEL,3106200,45.0,110,Outras posições,False,647.1920754716981,53.0,4.0,145.0,0.7847,Poliedro,652.048,35.0,649.1234090909091,-4.855924528301898
41358899,ST JAMES C - EI EF M,4113700,3.0,24,Desafiante (2º-5º local),False,637.5017283950617,27.0,5.0,197.0,0.7846,Poliedro,622.106,30.0,629.3987134502925,15.395728395061724
33155860,COLEGIO ESPACO LIVRE,3303401,5.0,15,Desafiante (2º-5º local),False,657.0432000000001,25.0,3.0,111.0,0.7846,Poliedro,639.566274509804,17.0,649.9692063492064,17.476925490196095
42163021,DUAL INTERNATIONAL SCHOOL,4205407,3.0,30,Desafiante (2º-5º local),False,657.0109090909091,11.0,3.0,53.0,0.7845,Poliedro,657.4581818181819,11.0,657.2345454545455,-0.44727272727277523
35111363,COTET COLEGIO TECNICO DE TAUBATE,3554102,2.0,15,Desafiante (2º-5º local),False,647.7792,25.0,5.0,98.0,0.7843,Poliedro,648.5269230769231,26.0,648.1603921568627,-0.7477230769231937
26122359,COLEGIO AUXILIADORA,2611606,16.0,76,Outras posições,False,638.5608695652173,23.0,5.0,65.0,0.7837,Poliedro,622.068,20.0,630.8897674418604,16.492869565217347
31014087,COLEGIO SANTA MARIA MINAS UNIDADE CONTAGEM,3118601,2.0,17,Desafiante (2º-5º local),False,646.9952272727273,88.0,4.0,349.0,0.7837,Poliedro,655.4004210526316,95.0,651.3585792349727,-8.405193779904266
43043674,COLEGIO LA SALLE - CARMO,4305108,2.0,12,Desafiante (2º-5º local),False,638.4648648648649,37.0,5.0,323.0,0.7835,Poliedro,653.8336507936507,63.0,648.1472,-15.368785928785769
29433380,EPG - ESTABELECIMENTO PARTICULAR DE ENSINO LTDA,2933307,3.0,14,Desafiante (2º-5º local),False,647.905,20.0,4.0,99.0,0.7834,Poliedro,613.5329032258064,31.0,627.0121568627451,34.37209677419355
42011612,COLEGIO MARISTA CRICIUMA EI EF EM,4204608,3.0,11,Desafiante (2º-5º local),False,642.5587719298246,76.0,5.0,288.0,0.7834,Poliedro,654.4818279569893,62.0,647.9155072463769,-11.923056027164648
35141586,UIRAPURU COLEGIO,3552205,1.0,27,Líder local,False,666.151875,96.0,3.0,407.0,0.7833,Poliedro,664.2725,96.0,665.2121875,1.8793749999999818
51088835,FARINA SISTEMA DE ENSINO,5103403,4.0,27,Desafiante (2º-5º local),False,668.8835294117647,51.0,2.0,142.0,0.7831,Poliedro,668.7826923076923,52.0,668.8326213592233,0.10083710407241142
35004269,COLEGIO POLIEDRO,3509502,7.0,47,Outras posições,True,676.85985428051,183.0,3.0,635.0,0.7831,Poliedro,678.8515268817204,155.0,677.7731952662721,-1.9916726012103254
33027404,ESCOLA CANTO DOS PASSAROS,3300704,2.0,12,Desafiante (2º-5º local),False,647.8538666666667,50.0,4.0,158.0,0.783,Poliedro,681.1794736842105,38.0,662.2444696969698,-33.3256070175438
43213995,FLEMING SERVICOS EDUCACIONAIS LTDA,4314902,18.0,61,Outras posições,False,680.9870588235294,85.0,2.0,201.0,0.7829,Poliedro,668.2895238095238,63.0,675.582027027027,12.697535014005666
35010473,MAPLE BEAR JUNDIAI,3525904,2.0,31,Desafiante (2º-5º local),False,665.99,10.0,3.0,46.0,0.7828,Poliedro,,,665.99,
35142736,ESCOLA DA VILA VILA DAS JUVENTUDES,3550308,42.0,516,Outras posições,False,653.1287777777778,60.0,4.0,203.0,0.7827,Poliedro,640.9363768115942,46.0,647.8377358490567,12.19240096618364
31384828,COLEGIO OPCAO - UNIDADE II,3170107,6.0,13,Outras posições,False,665.7046153846154,13.0,3.0,82.0,0.7823,Poliedro,,,665.7046153846154,
13313231,ESCOLAS IDAAM,1302603,8.0,49,Outras posições,False,695.452,25.0,1.0,123.0,0.7823,Poliedro,561.3536,25.0,628.4028,134.09839999999997
35112318,SAO JOSE EXTERNATO,3504107,1.0,11,Líder local,False,642.082,30.0,5.0,136.0,0.7823,Poliedro,645.6744444444445,24.0,643.6786419753087,-3.5924444444444816
35132780,CIDADE DE ARACATUBA COLEGIO,3502804,2.0,13,Desafiante (2º-5º local),False,653.0677419354838,31.0,4.0,96.0,0.7822,Poliedro,671.9875,40.0,663.7267605633803,-18.919758064516145
31358266,COLEGIO FENIX DE ENSINO FUNDAMENTAL E ENSINO MEDIO,3152501,5.0,10,Desafiante (2º-5º local),False,680.4727272727273,22.0,2.0,74.0,0.7818,Poliedro,660.3857142857144,21.0,670.6627906976745,20.08701298701294
35106148,NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO,3550308,43.0,516,Outras posições,False,653.0043333333333,80.0,4.0,333.0,0.7817,Poliedro,660.4478571428572,84.0,656.8168699186992,-7.443523809523867
31180602,COLEGIO BATISTA DE VARGINHA,3170701,3.0,7,Desafiante (2º-5º local),False,652.9966037735849,53.0,4.0,227.0,0.7816,Poliedro,647.5111111111111,54.0,650.2282242990655,5.485492662473803
43105076,COLEGIO SANTA TERESA DE JESUS PORTO ALEGRE,4314902,19.0,61,Outras posições,False,637.9257894736842,38.0,5.0,133.0,0.7816,Poliedro,606.3371241830065,51.0,619.8244194756554,31.58866529067768
35112586,NOSSA SRA AUXILIADORA COLEGIO SALESIANO,3509502,8.0,47,Outras posições,False,641.9722962962963,45.0,5.0,165.0,0.7816,Poliedro,630.6811695906433,57.0,635.6625490196078,11.291126705653028
35137881,ATIBAIA COLEGIO INTEGRADO DE,3504107,2.0,11,Desafiante (2º-5º local),False,665.2660869565217,23.0,3.0,85.0,0.7814,Poliedro,685.7906451612904,31.0,677.0487037037038,-20.52455820476871
26152630,GGE VESTIBULARES,2611606,17.0,76,Outras posições,False,675.9902040816326,49.0,3.0,259.0,0.7814,Poliedro,669.6128253968254,105.0,671.6419913419913,6.377378684807127
35802839,ARBOS COLEGIO UNIDADE MARECHAL DEODORO,3548807,2.0,10,Desafiante (2º-5º local),False,675.949918699187,41.0,3.0,174.0,0.7812,Poliedro,674.9529629629629,18.0,675.6457627118644,0.9969557362240948
33192260,LATTOS COLEGIO E VESTIBULARES,3304557,64.0,344,Outras posições,False,652.9326126126126,37.0,4.0,173.0,0.7811,Poliedro,659.3272727272727,66.0,657.0301618122977,-6.3946601146600415
31127965,COL JESUS MARIA JOSE,3151800,3.0,7,Desafiante (2º-5º local),False,652.9084848484848,44.0,4.0,125.0,0.7808,Poliedro,663.688947368421,38.0,657.9043089430894,-10.780462519936236
35100419,ZETA SISTEMA DE ENSINO DE BIRIGUI,3506508,2.0,6,Desafiante (2º-5º local),False,647.4641379310344,29.0,4.0,104.0,0.7807,Poliedro,634.0640000000001,30.0,640.6505084745763,13.400137931034351
50035088,COLEGIO MAESTRIA - ENEM E VESTIBULARES,5002704,5.0,31,Desafiante (2º-5º local),False,674.5422641509433,53.0,1.0,211.0,0.7806,Poliedro,676.6544,50.0,675.5675728155339,-2.112135849056699
33183031,ESCOLA SA PEREIRA,3304557,65.0,344,Outras posições,False,641.0128571428571,14.0,4.0,98.0,0.7803,Poliedro,632.5,17.0,636.3445161290323,8.512857142857115
33150931,COLEGIO E CURSO PENSI,3303302,10.0,42,Outras posições,False,655.3420987654321,162.0,3.0,236.0,0.7803,Poliedro,653.6934761904762,140.0,654.5778366445916,1.6486225749558798
25093096,COLEGIO PIO XI,2507507,10.0,55,Outras posições,False,641.7004347826087,69.0,5.0,216.0,0.78,Poliedro,662.0492307692307,39.0,649.0486111111111,-20.348795986622008
42000670,ASAV - COLEGIO CATARINENSE,4205407,4.0,30,Desafiante (2º-5º local),False,637.6192342342342,148.0,5.0,514.0,0.78,Poliedro,660.5356639566396,123.0,648.020418204182,-22.916429722405383
33168202,CENTRO EDUCACIONAL PRE UNIVERSITARIO,3300209,2.0,10,Desafiante (2º-5º local),False,652.3455319148936,47.0,4.0,105.0,0.7797,Poliedro,666.5273076923077,52.0,659.7945454545455,-14.181775777414032
29182654,COLEGIO SS SACRAMENTO,2927408,14.0,90,Outras posições,False,641.6614999999999,40.0,5.0,149.0,0.7797,Poliedro,645.3430000000001,60.0,643.8704,-3.681500000000142
35125436,SAPIENS CURSO E COLEGIO,3548906,4.0,15,Desafiante (2º-5º local),False,664.6179487179487,39.0,3.0,127.0,0.7796,Poliedro,682.9852830188679,53.0,675.1991304347827,-18.367334300919197
21292990,AUDAZ COLEGIO LTDA,2111300,8.0,47,Outras posições,False,657.96,16.0,4.0,34.0,0.779,Poliedro,,,657.96,
33042560,COL NS DO CARMO,3305802,3.0,10,Desafiante (2º-5º local),False,641.4559999999999,10.0,5.0,55.0,0.7789,Poliedro,572.7233333333334,10.0,607.0896666666666,68.73266666666655
35431436,LICEU CONTEMPORANEO ENSINO MEDIO,3543402,9.0,38,Outras posições,False,637.4346153846153,52.0,5.0,174.0,0.7789,Poliedro,634.1286956521739,46.0,635.8828571428571,3.3059197324414527
31007498,COLEGIO FRANCISCANO CORACAO DE MARIA,3106200,46.0,110,Outras posições,False,636.2830769230769,26.0,5.0,89.0,0.7789,Poliedro,608.1864,25.0,622.5101960784315,28.09667692307687
15172201,CENTRO EDUCACIONAL ESCREVA COM LTDA,1504208,3.0,9,Desafiante (2º-5º local),False,656.9227272727273,66.0,3.0,153.0,0.7788,Poliedro,680.5021739130434,46.0,666.6071428571429,-23.579446640316064
33180385,COLEGIO PH,3303302,11.0,42,Outras posições,False,694.6105797101449,138.0,0.0,145.0,0.7785,Poliedro,694.7735,160.0,694.6980536912753,-0.16292028985515117
51016443,COLEGIO AVANCADO DE DESENVOLVIMENTO EDUCACIONAL,5107909,1.0,7,Líder local,False,657.8776190476191,42.0,4.0,121.0,0.7784,Poliedro,653.0722222222222,36.0,655.6597435897436,4.805396825396883
31004171,COLEGIO NOSSA SENHORA DAS DORES,3106200,47.0,110,Outras posições,False,636.1278947368421,38.0,5.0,108.0,0.7784,Poliedro,646.962015503876,43.0,641.879341563786,-10.834120767033937
53020600,COL FLEMING AGUAS CLARAS,5300108,22.0,117,Outras posições,False,664.633,40.0,2.0,94.0,0.7782,Poliedro,,,664.633,
41063309,COL PONTAGROSSENSE-EDUC INF ENS FUND ENS MED,4119905,2.0,14,Desafiante (2º-5º local),False,652.0256756756756,74.0,4.0,262.0,0.7781,Poliedro,657.1611711711712,74.0,654.5934234234234,-5.135495495495547
41030095,PREMIER C - EI EF M,4113700,4.0,24,Desafiante (2º-5º local),False,641.3193220338984,59.0,5.0,189.0,0.7781,Poliedro,620.3958333333333,40.0,632.8653872053872,20.923488700565144
33182108,COLEGIO E CURSO PRW,3303906,3.0,19,Desafiante (2º-5º local),False,691.8580952380953,42.0,1.0,148.0,0.7781,Poliedro,678.8383870967742,62.0,684.0963461538462,13.019708141321075
43123988,COLEGIO RIACHUELO,4316907,3.0,12,Desafiante (2º-5º local),False,693.5887096774194,62.0,2.0,262.0,0.7777,Poliedro,693.2560784313725,68.0,693.4147179487179,0.33263124604684435
35130217,ESCOLA CARANDA VIVA VIDA,3550308,44.0,516,Outras posições,False,657.6666666666666,27.0,4.0,100.0,0.7776,Poliedro,665.4384615384616,13.0,660.1925,-7.771794871795009
35463279,VITAL BRAZIL COLEGIO,3550308,45.0,516,Outras posições,False,721.622794117647,136.0,1.0,401.0,0.7775,Poliedro,719.4730841121495,107.0,720.6762139917696,2.149710005497468
42121191,COLEGIO POSITIVO JOINVILLE,4209102,2.0,14,Desafiante (2º-5º local),False,651.8408602150537,155.0,4.0,497.0,0.7771,Poliedro,663.1724747474747,132.0,657.052613240418,-11.331614532420986
31006424,COLEGIO FRANCISCANO SAGRADA FAMILIA,3106200,48.0,110,Outras posições,False,635.8399999999999,55.0,5.0,191.0,0.7771,Poliedro,,,635.8399999999999,
24089150,OVER COLEGIO E CURSO,2408003,3.0,14,Desafiante (2º-5º local),False,644.5565517241379,29.0,4.0,106.0,0.7769,Poliedro,639.447619047619,21.0,642.4108,5.108932676518862
33120986,COOPERATIVA EDUCACIONAL ESCOLA FRIBOURG,3303401,6.0,15,Outras posições,False,646.3161904761904,21.0,4.0,79.0,0.7769,Poliedro,616.3264,25.0,630.0173913043478,29.989790476190365
35112773,IMACULADA INSTITUTO EDUCACIONAL,3509502,9.0,47,Outras posições,False,641.1178666666667,50.0,5.0,184.0,0.7767,Poliedro,656.7020833333333,48.0,648.7509523809524,-15.584216666666634
35004215,COESO EDUC,3549805,5.0,28,Desafiante (2º-5º local),False,663.5529411764705,17.0,3.0,72.0,0.7767,Poliedro,642.1115789473685,19.0,652.2366666666667,21.441362229102083
42091560,COLEGIO MARISTA SAO LUIS EI EF EM,4208906,2.0,7,Desafiante (2º-5º local),False,654.5699999999999,62.0,3.0,228.0,0.7767,Poliedro,639.948717948718,52.0,647.9006432748539,14.621282051281923
35008727,ESCOLA NOVA LOURENCO CASTANHO,3550308,46.0,516,Outras posições,False,663.5083333333333,28.0,3.0,147.0,0.7766,Poliedro,650.5,23.0,657.6418300653595,13.008333333333326
35117614,SAGRADO REDE DE EDUCACAO PBSCJ PROVINCIA BRASILEIRA SAGRADO CORACAO DE JESUS,3529005,1.0,13,Líder local,False,651.7304347826087,23.0,4.0,99.0,0.7766,Poliedro,619.2617391304348,23.0,635.4960869565217,32.46869565217389
29171652,COLEGIO SANTO ANTONIO DE JESUS,2928703,2.0,6,Desafiante (2º-5º local),False,635.7114754098361,61.0,5.0,267.0,0.7766,Poliedro,642.7618699186992,82.0,639.754358974359,-7.050394508863064
33055882,COLEGIO NOSSA SENHORA DA ASSUNCAO,3303302,12.0,42,Outras posições,False,631.2120930232558,43.0,5.0,141.0,0.7764,Poliedro,632.4835555555557,45.0,631.8622727272727,-1.2714625322998927
43105149,COLEGIO BOM JESUS SEVIGNE,4314902,20.0,61,Outras posições,False,636.7216666666667,16.0,5.0,95.0,0.7763,Poliedro,653.5309090909091,22.0,646.4533333333334,-16.80924242424237
31166359,ASSEIJ - COLEGIO NOSSA SENHORA DAS DORES,3170107,7.0,13,Outras posições,False,636.6985542168675,83.0,5.0,301.0,0.7762,Poliedro,655.058125,64.0,644.691836734694,-18.35957078313254
33188823,COLEGIO ESPACO VERDE,3306305,5.0,12,Desafiante (2º-5º local),False,636.6242105263158,19.0,5.0,73.0,0.776,Poliedro,643.614,30.0,640.9036734693879,-6.9897894736842545
31341550,COLEGUIUM - UNIDADE JARDIM CANADA,3144805,5.0,8,Desafiante (2º-5º local),False,660.7322222222223,18.0,3.0,45.0,0.776,Poliedro,614.766,10.0,644.3157142857143,45.966222222222314
43216684,COLEGIO JOAO PAULO,4314902,21.0,61,Outras posições,False,662.9746666666666,15.0,3.0,55.0,0.7758,Poliedro,679.2973333333333,15.0,671.136,-16.32266666666669
33110328,COLEGIO PH,3304557,66.0,344,Outras posições,False,660.6926174496645,149.0,3.0,409.0,0.7757,Poliedro,682.7358227848101,158.0,672.0373289902279,-22.04320533514567
33105405,COLEGIO PH,3304557,66.0,344,Outras posições,False,654.0248226950355,141.0,3.0,394.0,0.7757,Poliedro,690.4235416666667,96.0,668.7686075949367,-36.39871897163118
33140502,COLEGIO ATUACAO BILINGUE,3303302,13.0,42,Outras posições,False,662.6845454545454,22.0,3.0,94.0,0.7755,Poliedro,687.9608333333334,24.0,675.8721739130435,-25.276287878788025
17057574,COLEGIO COC INTEGRAL,1721000,3.0,14,Desafiante (2º-5º local),False,670.8816666666667,12.0,1.0,14.0,0.7752,Poliedro,,,670.8816666666667,
50034197,COLEGIO MASTER LTDA,5002704,6.0,31,Outras posições,False,662.5661818181818,55.0,3.0,217.0,0.7752,Poliedro,654.542,40.0,659.1875789473684,8.024181818181773
