codigo_escola;NO_ENTIDADE;codigo_municipio;enem_media_geral;qtd_participantes_enem;QT_MAT_MED;indice_infra;score_destaque;produto_alvo
33159645;GRUPO EDUCACIONAL MOPI LTDA - UNIDADE INTEGRADO II - TIJUCA;3304557;660.8180952380952;21.0;62.0;2.0;0.7695;Poliedro
42080258;COLEGIO SAO LUIZ;4202909;639.8086666666666;30.0;196.0;5.0;0.7694;Poliedro
31118320;COL IMACULADA CONCEICAO;3147907;639.761935483871;31.0;105.0;5.0;0.7692;Poliedro
35161123;RODIN COLEGIO;3520509;668.1995555555555;45.0;203.0;3.0;0.7691;Poliedro
35133450;OBJETIVO COLEGIO I UNIDADE PINHEIROS;3550308;639.7571428571429;77.0;196.0;5.0;0.7691;Poliedro
33196222;ESCOLA NOVA BY SWISS INTERNATIONAL SCHOOL;3304557;642.8151111111112;45.0;156.0;4.0;0.7683;Poliedro
43112790;COLEGIO BOM JESUS JOANA D ARC;4315602;639.5634782608695;23.0;99.0;5.0;0.7681;Poliedro
31123544;COLEGIO LEONARDO DA VINCI;3148004;667.245751633987;51.0;205.0;1.0;0.7677;Poliedro
35113086;NEXT COLEGIO;3523404;671.4263636363637;22.0;91.0;2.0;0.7676;Poliedro
51068931;ESCOLA AVANCE;5107958;648.8316666666666;24.0;77.0;4.0;0.7676;Poliedro
24003581;CPP - COLEGIO PRINCIPE;2408003;634.9790476190476;42.0;118.0;5.0;0.7674;Poliedro
35138769;ASTHER COLEGIO;3509502;639.3008333333333;24.0;72.0;5.0;0.7673;Poliedro
33101876;COC - ILHA DO GOVERNADOR - UNIDADE CAMBAUBA;3304557;648.7835714285713;28.0;89.0;4.0;0.7671;Poliedro
23163240;PEQUENO PRINCIPE COLEGIO;2304202;639.201746031746;84.0;290.0;5.0;0.767;Poliedro
35009757;COLEGIO POLIEDRO UNIDADE CENTRO;3509502;700.13875;16.0;17.0;1.0;0.767;Poliedro
31377899;COLEGIO OMEGA;3143906;667.832258064516;31.0;94.0;2.0;0.7668;Poliedro
42141036;COLEGIO ENERGIA;4204202;683.457094017094;78.0;235.0;2.0;0.7664;Poliedro
21279446;ESCOLA CRESCIMENTO;2111300;642.0091358024691;27.0;118.0;4.0;0.7662;Poliedro
21267324;COLEGIO GLAUCIA COSTA;2112209;643.48375;16.0;52.0;4.0;0.7659;Poliedro
28032799;COLEGIO IDEAL LTDA-EPP;2800308;669.9727450980392;34.0;192.0;2.0;0.7657;Poliedro
35137133;PENTAGONO COLEGIO UNIDADE MORUMBI;3550308;666.6890909090909;44.0;165.0;3.0;0.7653;Poliedro
31369969;COLEGIO NACIONAL - UNIDADE IV;3170206;648.2307707129095;173.0;631.0;4.0;0.7652;Poliedro
21274231;D PEDRO II EMPREENDIMENTOS EDUCACIONAIS LTDA;2111300;628.4592307692308;26.0;85.0;5.0;0.7651;Poliedro
28020049;LICEU DE ESTUDOS INTEGRADOS;2800308;643.2965517241379;29.0;132.0;4.0;0.7651;Poliedro
33182094;COLEGIO E CURSO PENSI;3305802;645.8411428571428;35.0;117.0;3.0;0.7651;Poliedro
31281921;CECRI C EDUC CRIATIVO;3122306;637.6707692307692;13.0;64.0;4.0;0.7649;Poliedro
35113219;SAO VICENTE DE PAULO COLEGIO;3525904;653.4043137254903;51.0;162.0;4.0;0.7647;Poliedro
29442818;COLEGIO SALESIANO DOM BOSCO;2927408;638.7028717948718;130.0;417.0;5.0;0.7646;Poliedro
33249202;COLEGIO PH;3304557;651.5102127659575;94.0;255.0;3.0;0.7646;Poliedro
35125222;CIDADE DE BRAGANCA PTA COLEGIO;3507605;681.8616000000001;25.0;122.0;2.0;0.7646;Poliedro
35112689;COMUNITARIA DE CAMPINAS ESCOLA;3509502;658.5717777777777;60.0;170.0;3.0;0.7645;Poliedro
32041373;SOCIEDADE CULTURAL MONTEIRO LOBATO CEMS;3205309;634.2954545454545;22.0;65.0;5.0;0.7644;Poliedro
32077610;UP CENTRO EDUCACIONAL;3205309;642.6699421965318;173.0;450.0;5.0;0.7643;Poliedro
33198640;CANADIAN SCHOOL OF NITEROI;3303302;658.4541333333333;25.0;70.0;3.0;0.764;Poliedro
35195005;COLEGIO ANGLO LEONARDO DA VINCI;3505708;681.1665060240964;83.0;255.0;2.0;0.764;Poliedro
35150435;COLEGIO APICE;3525904;647.876875;32.0;125.0;4.0;0.7637;Poliedro
41068785;LA SALLE C ED INF ENS FUND MEDIO;4127700;634.2033333333334;18.0;139.0;5.0;0.7636;Poliedro
35304414;PLUS COLEGIO;3505500;666.0182857142858;35.0;135.0;3.0;0.7635;Poliedro
35373886;D INCAO INSTITUTO DE ENSINO;3506003;668.5603174603175;42.0;130.0;2.0;0.7632;Poliedro
42155541;COLEGIO AVANTIS;4202909;642.0643137254903;17.0;100.0;5.0;0.7627;Poliedro
33102830;EDUCANDARIO MIOSOTIS;3303401;642.5907692307693;13.0;67.0;4.0;0.7626;Poliedro
35117547;CRIATIVO COLEGIO;3529005;678.3079601990049;67.0;233.0;1.0;0.7625;Poliedro
35107517;SANTA MARIA COLEGIO;3550308;627.8488075880759;123.0;368.0;5.0;0.7621;Poliedro
41031105;INTERATIVA C - EI EF M;4113700;647.5902564102564;13.0;50.0;4.0;0.762;Poliedro
42006694;COLEGIO DEHON;4218707;637.9005970149253;134.0;524.0;5.0;0.7617;Poliedro
11043857;COLEGIO CLASSE A;1100205;637.865;48.0;122.0;5.0;0.7616;Poliedro
31379832;COLEGIO DONA CLARA - UNIDADE 2;3106200;641.1690322580646;62.0;194.0;4.0;0.7616;Poliedro
53009592;COL NOSSA SENHORA DO PERPETUO SOCORRO;5300108;637.785;16.0;96.0;5.0;0.7612;Poliedro
52083888;COLEGIO PROTAGORAS;5208707;637.6391666666667;168.0;512.0;5.0;0.7606;Poliedro
42016150;COLEGIO SAGRADA FAMILIA;4202404;637.6164912280701;57.0;276.0;5.0;0.7603;Poliedro
25132598;COLEGIO BATISTA BRASIL - PRAIA - JOAO PESSOA;2507507;632.052;15.0;62.0;5.0;0.7602;Poliedro
35809044;PARQUE ECOLOGICO INSTITUTO DE EDUCACAO;3520509;647.2167741935484;62.0;231.0;4.0;0.7601;Poliedro
33189137;AVANCO FREGUESIA COLEGIO E CURSO LTDA;3304557;673.9722222222222;54.0;117.0;1.0;0.76;Poliedro
23163348;SANTA TERESA DE JESUS COLEGIO;2304202;627.3629629629629;27.0;111.0;5.0;0.7598;Poliedro
33112959;CENTRO EDUCACIONAL JARDIM AMALIA;3306305;633.3276923076924;26.0;124.0;5.0;0.7598;Poliedro
35140193;OBJETIVO COLEGIO;3554102;692.9010000000001;20.0;80.0;1.0;0.7598;Poliedro
26118262;COLEGIO VISAO;2611606;631.8330092592593;144.0;470.0;5.0;0.7597;Poliedro
35301279;COLEGIO ANGLO LEONARDO DA VINCI;3510609;678.263;40.0;116.0;2.0;0.7597;Poliedro
29467950;DOM JEQUIE;2918001;637.4416666666667;12.0;82.0;5.0;0.7595;Poliedro
31275531;COLEGIO BATISTA MINEIRO;3170206;636.4974603174603;21.0;102.0;4.0;0.7593;Poliedro
35466153;ADV BOTUCATU UNIDADE IV COLEGIO;3507506;667.0959375;64.0;205.0;2.0;0.7592;Poliedro
53017293;UNICO EDUCACIONAL TAGUATINGA;5300108;656.8920512820513;52.0;169.0;3.0;0.7591;Poliedro
50007718;COLEGIO ALMIRANTE TAMANDARE;5002704;666.9085714285713;14.0;45.0;2.0;0.7589;Poliedro
51039877;COLEGIO SALESIANO SAO GONCALO - ESCOLA DE EDUCACAO BASICA;5103403;637.3743169398907;183.0;558.0;5.0;0.7589;Poliedro
43215688;COLEGIO FLEMING CAXIAS DO SUL;4305108;681.4221739130435;46.0;156.0;0.0;0.7588;Poliedro
43057152;ESCOLA DE EDUCACAO BASICA DA URI - ERECHIM;4307005;633.11768707483;49.0;232.0;5.0;0.7586;Poliedro
50016628;COLEGIO UNIGRAN;5003702;637.2757575757577;77.0;309.0;5.0;0.7585;Poliedro
27218180;SEB ESCOLAS DE ALTA PERFORMANCE LTDA;2704302;626.685968992248;86.0;377.0;5.0;0.7581;Poliedro
41158709;LOBO MED C - EM;4109401;641.1830107526881;31.0;95.0;5.0;0.7579;Poliedro
35107165;PIONEIRO CENTRO EDUCACIONAL;3550308;663.7253846153847;26.0;64.0;3.0;0.7578;Poliedro
41129148;COLEGIO ERASTO GAERTNER;4106902;632.6029743589743;65.0;275.0;5.0;0.7572;Poliedro
33058164;CENTRO EDUCACIONAL LOGOS;3303500;656.1336666666667;20.0;78.0;3.0;0.757;Poliedro
35165396;SANTA BARBARA COLEGIO;3507605;646.1273684210527;19.0;93.0;4.0;0.7567;Poliedro
35108923;ABACO COLEGIO;3548708;679.5597126436782;174.0;648.0;0.0;0.7563;Poliedro
41132130;COLEGIO MARISTA PARANAENSE EI EF EM;4106902;640.286019047619;175.0;760.0;4.0;0.7563;Poliedro
33055890;COLEGIO NOSSA SENHORA DAS MERCES;3303302;640.9266666666666;15.0;75.0;5.0;0.7558;Poliedro
41152484;COLEGIO POSITIVO INTERNATIONAL SCHOOL - EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO;4106902;645.7249275362318;23.0;124.0;4.0;0.7556;Poliedro
15173437;COLEGUIUM - UNIDADE INTERNACIONAL CARAJAS;1505536;632.1625925925925;54.0;172.0;5.0;0.7555;Poliedro
31370100;SISTEMA DE ENSINO FOCO;3143302;665.2735802469135;54.0;236.0;2.0;0.7551;Poliedro
25129899;ISO COLEGIO E CURSOS;2507507;655.2095906432747;114.0;429.0;3.0;0.7546;Poliedro
52108813;COLEGIO TRINUS;5208707;650.5764705882352;17.0;95.0;2.0;0.7543;Poliedro
33087628;ANGLO AMERICANO ESCOLAS INTEGRADAS LTD;3304557;639.9231746031746;21.0;57.0;4.0;0.7541;Poliedro
33173990;COLEGIO E CURSO AZ - UNIDADE TIJUCA;3304557;674.8539463601533;87.0;230.0;0.0;0.7537;Poliedro
35132925;ESCOLA SEB UNIDADE LAFAIETE;3543402;644.9163018867924;265.0;292.0;4.0;0.7537;Poliedro
33041105;COLEGIO BOM JESUS CANARINHOS;3303906;640.6337037037038;54.0;164.0;4.0;0.7536;Poliedro
33447225;COLEGIO E CURSO AZ - UNIDADE BARRA;3304557;653.3298681732581;177.0;522.0;3.0;0.7536;Poliedro
31353906;COLEGIO SANTA MARIA MINAS - UNIDADE BETIM;3106705;630.28;89.0;267.0;5.0;0.7535;Poliedro
33151369;ESCOLA BOM JESUS MENINO JESUS;3303906;644.8837209302326;43.0;135.0;4.0;0.7535;Poliedro
35102787;NOTRE DAME COLEGIO;3550308;636.0223529411765;34.0;99.0;5.0;0.7533;Poliedro
33155852;COLEGIO PH;3304557;643.8449691358024;108.0;344.0;4.0;0.7531;Poliedro
33069565;INSTITUTO PIO XI;3304557;630.1864;50.0;117.0;5.0;0.753;Poliedro
35140685;INTEGRAL APLICADO COLEGIO;3530706;650.6031578947369;19.0;58.0;4.0;0.753;Poliedro
41379110;PGD C - EI EF M;4113700;635.9166666666667;34.0;191.0;5.0;0.7528;Poliedro
33066752;COLEGIO PALAS;3304557;669.096;55.0;138.0;1.0;0.7527;Poliedro
35117572;CRISTO REI COLEGIO;3529005;654.8026315789474;76.0;309.0;3.0;0.7525;Poliedro
35137674;COLEGIO SER UNIDADE CAMPOLIM;3552205;661.3134057971015;92.0;439.0;3.0;0.7525;Poliedro
51069431;COLEGIO LEIBNIZ;5107602;631.4117117117117;37.0;125.0;5.0;0.7523;Poliedro
11000058;CENTRO DE ENSINO CLASSE A;1100205;644.6287222222222;120.0;357.0;4.0;0.7521;Poliedro
26122154;COLEGIO DE SANTA CATARINA;2611606;625.6218181818182;22.0;73.0;5.0;0.752;Poliedro
26194619;ACADEMIA CRISTA DE BOA VIAGEM ENSINO MEDIO;2611606;655.0034146341463;41.0;152.0;2.0;0.7518;Poliedro
35117560;BEZERRA DE MENEZES COLEGIO EIFM E TECNICO;3529005;635.6813333333333;45.0;185.0;5.0;0.7514;Poliedro
31367710;COLEGIO SOLIDO - UNIDADE SAO JOSE;3143302;644.3845679012346;54.0;118.0;4.0;0.7513;Poliedro
33055416;COLEGIO E CURSO ZEROHUM ICARAI;3303302;661.4680000000001;10.0;38.0;2.0;0.7513;Poliedro
35809445;CRIARTE COLEGIO;3525904;650.109152542373;59.0;207.0;4.0;0.7513;Poliedro
24087157;FACEX UNIDADE CIC;2408102;634.48;18.0;59.0;5.0;0.751;Poliedro
26186896;PAIVA EDUCACIONAL SA;2602902;631.0419354838709;31.0;74.0;5.0;0.7507;Poliedro
41166043;COLEGIO PRIME EF EM;4113700;653.9848717948718;52.0;202.0;3.0;0.7506;Poliedro
15229408;COLEGIO EQUIPE GENTIL;1501402;654.6565289256199;121.0;384.0;2.0;0.7505;Poliedro
23073209;COLEGIO LOURENCO FILHO CENTRAL;2304400;644.2304255319149;94.0;340.0;4.0;0.7505;Poliedro
33077258;COLEGIO SERVITA NOSSA SENHORA RAINHA DOS CORACOES;3304557;625.2171428571429;14.0;73.0;5.0;0.7504;Poliedro
35107049;EMILIE DE VILLENEUVE COLEGIO;3550308;635.4729411764706;51.0;201.0;5.0;0.7504;Poliedro
25125958;INTERABESSA COLEGIO E CURSO LTDA ME;2507507;630.844;35.0;100.0;5.0;0.7499;Poliedro
31376442;COLEGIO LIVRE APRENDER;3170107;660.1171428571428;28.0;108.0;3.0;0.7493;Poliedro
41135946;COLEGIO SUICOBRASILEIRO DE CURITIBA;4119152;643.972;25.0;117.0;4.0;0.7491;Poliedro
43203876;COLEGIO GABARITO ZONA NORTE;4314902;635.0711111111111;36.0;125.0;5.0;0.7488;Poliedro
22141472;ESCOLA CRESCER;2207702;647.0307526881721;31.0;91.0;3.0;0.7485;Poliedro
35125659;AMERICANA INSTITUTO EDUCACIONAL DE;3501608;643.9156345177665;197.0;648.0;4.0;0.7483;Poliedro
41032004;MARISTA DE LONDRINA C - EI EF M;4113700;624.6338308457712;67.0;245.0;5.0;0.7482;Poliedro
13026631;COLEGIO PALAS ATENA;1302603;641.66875;16.0;53.0;3.0;0.7481;Poliedro
43105106;COL LA SALLE SAO JOAO;4314902;630.2153086419753;54.0;200.0;5.0;0.7478;Poliedro
50032950;ANGLO TRES LAGOAS;5008305;659.2714285714286;21.0;72.0;3.0;0.7477;Poliedro
29482445;EDUCANDARIO NS DAJUDA LTDA - LAND;2927408;651.9920000000001;15.0;76.0;3.0;0.7475;Poliedro
52107990;COLEGIO OBJETIVO VALPARAISO;5221858;634.9733333333332;12.0;75.0;5.0;0.7475;Poliedro
41123832;COLEGIO BOM JESUS SAO VICENTE;4101804;634.8401709401709;39.0;124.0;5.0;0.7472;Poliedro
52099946;COLEGIO PROTAGORAS BUENO;5208707;659.7090053763442;124.0;350.0;2.0;0.747;Poliedro
29304407;COLEGIO GALILEU;2914802;634.7972649572649;117.0;361.0;5.0;0.7469;Poliedro
42109230;COLEGIO ENERGIA;4205407;647.7578378378378;111.0;283.0;3.0;0.7469;Poliedro
29181658;COLEGIO SAO LAZARO;2927408;643.67;12.0;37.0;4.0;0.7468;Poliedro
31324515;COLEGIO EQUIPE DE JUIZ DE FORA;3136702;634.77;54.0;174.0;5.0;0.7467;Poliedro
15181456;COLEGIO IDEAL BATISTA CAMPOS;1501402;624.4833333333333;195.0;505.0;5.0;0.7466;Poliedro
33055920;COLEGIO MV I ICARAI;3303302;633.487037037037;54.0;178.0;5.0;0.7465;Poliedro
33065195;CENTRO EDUCACIONAL DA LAGOA;3304557;637.9084210526316;19.0;73.0;4.0;0.7463;Poliedro
33088519;COLEGIO SANTA MONICA - BONSUCESSO;3304557;651.7251162790698;43.0;132.0;3.0;0.7462;Poliedro
33195552;COLEGIO APROVADO RIO DAS OSTRAS;3304524;653.0204347826086;46.0;130.0;3.0;0.7461;Poliedro
26160307;COLEGIO MOTIVO;2611606;629.688;80.0;294.0;5.0;0.7457;Poliedro
35135094;BRASILIS COLEGIO;3530607;648.1936;75.0;223.0;4.0;0.7454;Poliedro
33100705;ESCOLA DINAMIS LTDA;3304557;666.0676923076923;13.0;64.0;1.0;0.7452;Poliedro
33190160;COLEGIO SILVA SERPA;3305208;643.143448275862;29.0;103.0;4.0;0.7451;Poliedro
31369977;COL CHROMOS BARREIRO;3106200;637.5576119402986;67.0;412.0;4.0;0.7445;Poliedro
35499778;ILIMIT EDUCACIONAL;3501608;652.4615384615385;39.0;194.0;3.0;0.7444;Poliedro
22144196;COLEGIO EQUACAO CERTA LESTE;2211001;660.7524489795918;98.0;244.0;0.0;0.7443;Poliedro
29470153;COLEGIO SENECA;2933307;647.281;70.0;225.0;3.0;0.7443;Poliedro
33031371;COL DOM BOSCO;3304201;658.37;42.0;173.0;3.0;0.7442;Poliedro
29178223;COLEGIO APOIO LTDA;2919207;642.8469387755102;49.0;234.0;4.0;0.7436;Poliedro
31096270;COLEGIO PADRAO;3143302;645.2081818181819;44.0;132.0;3.0;0.7435;Poliedro
33147809;COLEGIO PALAS;3304557;652.2743333333333;20.0;74.0;3.0;0.7434;Poliedro
52054160;CENTRO EDUCACIONAL QUASAR;5218805;652.2527272727273;22.0;156.0;3.0;0.7433;Poliedro
33043086;ESC GEORGE MARCH LTDA;3305802;637.3611111111111;30.0;127.0;4.0;0.7431;Poliedro
35150642;IDEAL COLEGIO;3545803;638.045625;32.0;105.0;5.0;0.7431;Poliedro
52098966;COLEGIO FILOSOFO LTDA;5218805;652.0929032258065;31.0;127.0;3.0;0.7428;Poliedro
28033450;ALTERNATIVO CURSO E COLEGIO;2802908;668.117037037037;54.0;191.0;2.0;0.7425;Poliedro
31371726;SOPHIS EDUCACIONAL;3122306;658.3623333333333;40.0;94.0;2.0;0.7425;Poliedro
35135550;COLEGIO SANTA VIRGINIA;3550308;637.1716666666666;12.0;56.0;4.0;0.7425;Poliedro
35197440;COLEGIO AZ INTERNACIONAL;3507605;659.1357142857142;14.0;61.0;1.0;0.7422;Poliedro
35104991;BENJAMIN CONSTANT COLEGIO;3550308;657.7157377049181;61.0;245.0;3.0;0.742;Poliedro
31346314;COLEGIO IMP LTDA;3138203;666.78;21.0;95.0;1.0;0.7415;Poliedro
33109923;COL BAHIENSE LTDA;3304557;657.3063157894736;19.0;65.0;3.0;0.7414;Poliedro
41407423;COLEGIO BERTONI - ENSINO FUNDAMENTAL E MEDIO;4108304;642.0170114942529;87.0;291.0;4.0;0.7414;Poliedro
33194688;LEGACY SCHOOL REGIAO OCEANICA;3303302;646.4211111111111;18.0;42.0;3.0;0.7413;Poliedro
35192399;COLEGIO ACADEMIA;3525300;641.956;15.0;64.0;4.0;0.7409;Poliedro
35108112;AUGUSTO RUSCHI COLEGIO;3518800;641.8628571428571;21.0;99.0;4.0;0.7406;Poliedro
31170216;COLEGIO BERLAAR SAGRADO CORACAO JESUS;3103504;641.86;14.0;86.0;4.0;0.7405;Poliedro
35116828;ESCOLA CHAMPAGNAT UNIDADE BIRIGUI;3506508;647.1374193548387;31.0;90.0;4.0;0.7401;Poliedro
53005910;INST SAO JOSE;5300108;633.3026923076923;52.0;207.0;5.0;0.74;Poliedro
52101517;COLEGIO VERSUS LTDA;5211503;633.273;20.0;83.0;5.0;0.7399;Poliedro
33161429;COLEGIO E CURSO PENSI;3303302;645.7265765765766;74.0;231.0;3.0;0.7396;Poliedro
35467066;NOVO ANGLO BAURU;3506003;658.9160563380282;71.0;179.0;2.0;0.7391;Poliedro
31321079;COL CIDADE DE PATOS DE MINAS DE ENSINO FUNDAMENTAL E MEDIO;3148004;651.1883018867925;53.0;232.0;3.0;0.739;Poliedro
33202109;MART EDUCACAO LTDA;3304557;641.6033333333332;10.0;55.0;4.0;0.739;Poliedro
29459230;COLEGIO MARIZIA MAIOR;2927408;641.5861538461539;26.0;93.0;4.0;0.7389;Poliedro
53001192;C EDUCACIONAL SAGRADA FAMILIA;5300108;632.9286956521739;23.0;97.0;5.0;0.7388;Poliedro
25115260;SECULO COLEGIO E CURSO;2507507;628.0586956521739;46.0;193.0;5.0;0.7384;Poliedro
29456096;COLEGIO IEPROL;2914802;650.817037037037;27.0;83.0;3.0;0.738;Poliedro
35007668;DELTA EDUCACIONAL;3502804;668.5461538461539;39.0;189.0;0.0;0.738;Poliedro
21280746;CENTRO EDUCACIONAL SAGRES;2111300;631.4866666666667;21.0;85.0;4.0;0.7375;Poliedro
35131945;GUILHERME DE ALMEIDA COLEGIO UNIDADE I;3518800;626.4696774193549;31.0;95.0;5.0;0.7373;Poliedro
31118346;COL STATUS;3147907;641.186875;32.0;88.0;4.0;0.737;Poliedro
43037690;COLEGIO MARIA AUXILIADORA;4304606;622.0091472868218;43.0;171.0;5.0;0.737;Poliedro
43215572;COLEGIO FLEMING PELOTAS;4314407;658.2059090909091;44.0;148.0;2.0;0.7369;Poliedro
35107542;ESCOLA BILINGUE PUERI DOMUS UNIDADE I VERBO DIVINO;3550308;636.5661904761904;56.0;253.0;5.0;0.7365;Poliedro
16003128;ESCOLA CONEXAO AQUARELA;1600303;631.3671834625324;129.0;374.0;4.0;0.7363;Poliedro
35258143;NOVO COLEGIO SISTEMA DE ENSINO DE FRANCA LTDA;3516200;678.900895522388;67.0;241.0;0.0;0.7357;Poliedro
53001389;COL SAGRADO CORACAO DE MARIA;5300108;632.1278571428572;28.0;126.0;5.0;0.7356;Poliedro
35153126;LITTERATUS COLEGIO;3523404;650.124;35.0;123.0;3.0;0.7352;Poliedro
41071913;NOSSA SRA AUXILIADORA COL EI-EF-EM;4104808;631.8784615384616;13.0;72.0;5.0;0.7351;Poliedro
35445848;CONEXAO COLEGIO;3503208;665.0020512820513;91.0;288.0;2.0;0.7345;Poliedro
23070722;NOSSA SENHORA DAS GRACAS COLEGIO;2304400;631.7655367231638;59.0;197.0;5.0;0.7343;Poliedro
35113759;COLEGIO PIRACICABANO DA IGREJA METODISTA;3538709;631.76375;16.0;48.0;5.0;0.7341;Poliedro
35125726;PERSPECTIVA ESCOLA;3550308;657.288;20.0;88.0;2.0;0.734;Poliedro
29427924;ESCOLA MONTEIRO LOBATO -UNIDADE 2;2919553;626.7527272727273;22.0;75.0;5.0;0.7333;Poliedro
43176852;CENTRO TECNOLOGICO UNIVERSIDADE CAXIAS DO SUL - UNIDADE DE ENSINO DE CAXIAS DO SUL;4305108;625.6244444444444;183.0;648.0;5.0;0.7328;Poliedro
43069002;COLEGIO DOM FELICIANO;4309209;626.6608771929824;114.0;363.0;5.0;0.7327;Poliedro
31371777;COLEGIO GABARITO;3104007;648.966875;32.0;109.0;3.0;0.7324;Poliedro
42103894;COLEGIO VILA OLIMPIA;4205407;640.3953846153846;13.0;70.0;4.0;0.7323;Poliedro
41063015;COLEGIO POSITIVO MASTER - EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO;4119905;640.3889743589743;78.0;296.0;4.0;0.7322;Poliedro
51036193;MASTER GENESIS ALVORADA;5103403;635.9515625;64.0;225.0;4.0;0.7321;Poliedro
12030058;ESC DE ENSINO MEDIO E TECNICO PLACIDO DE CASTRO;1200401;635.9234782608695;46.0;161.0;4.0;0.732;Poliedro
35135148;SINGULAR COLEGIO;3547809;648.8620606060606;220.0;814.0;3.0;0.732;Poliedro
35811385;PENHENSE ESCOLA ESP;3550308;640.3133333333334;48.0;117.0;4.0;0.7319;Poliedro
35107803;COLEGIO MAGISTER;3550308;631.2054761904762;28.0;126.0;5.0;0.7318;Poliedro
32074182;CENTRO DE ENSINO COLATINENSE DARWIN;3201506;644.342;30.0;117.0;4.0;0.7314;Poliedro
43037682;COLEGIO LA SALLE;4304606;626.3922222222222;120.0;407.0;5.0;0.7314;Poliedro
35108339;SANTA MONICA COLEGIO;3530607;648.7136363636364;33.0;101.0;3.0;0.7312;Poliedro
26033950;COLEGIO NOSSA SENHORA AUXILIADORA;2611101;626.2894358974359;130.0;420.0;5.0;0.7311;Poliedro
35143352;CIDADE DE ITU COLEGIO;3523909;671.1563636363636;44.0;189.0;1.0;0.7311;Poliedro
35113207;DIVINO SALVADOR COLEGIO;3525904;640.2714492753623;46.0;140.0;4.0;0.7311;Poliedro
15096831;COLEGIO ATITUDE;1502103;626.2570491803278;61.0;188.0;5.0;0.7309;Poliedro
33041130;COLEGIO BOM JESUS SAO JOSE;3303906;626.2013793103448;29.0;135.0;5.0;0.7308;Poliedro
35103445;EQUIPE COLEGIO;3550308;640.2621568627451;34.0;139.0;4.0;0.7307;Poliedro
25130676;CENTRO DE ENSINO E EDUCACAO DA BORBOREMA LDTA;2504009;662.2959999999999;65.0;168.0;1.0;0.7306;Poliedro
35165943;ATLANTICO DE ENSINO INSTITUTO;3538709;648.4619047619047;21.0;88.0;3.0;0.7305;Poliedro
35141264;DOMINUS VIVENDI COLEGIO EIFM;3550308;648.4230769230769;13.0;68.0;3.0;0.7302;Poliedro
35165773;MULTIPLUS SCHOOL;3541406;640.1169642857143;56.0;199.0;4.0;0.7301;Poliedro
35439368;COLEGIO PROGRESSO BILINGUE;3520509;648.3925490196078;51.0;139.0;3.0;0.7299;Poliedro
41063252;COLEGIO MARISTA PIO XII EI EF E EM;4119905;624.9712676056338;71.0;288.0;5.0;0.7299;Poliedro
35100473;SANTA TERESINHA COLEGIO SALESIANO;3550308;625.9698529411764;136.0;543.0;5.0;0.7298;Poliedro
41386329;ALDEIA DO SOL CEI EF M;4109401;639.9945454545455;11.0;13.0;4.0;0.7298;Poliedro
42113083;COC COLEGIO OSVALDO CARVALHO EIRELI EPP;4205407;661.845582010582;252.0;738.0;1.0;0.7297;Poliedro
26162016;COLEGIO PONTUAL CENTRO EDUCACIONAL LTDA;2611606;643.2084210526315;19.0;61.0;3.0;0.7292;Poliedro
53001290;COL COR JESU;5300108;630.4535135135135;37.0;184.0;5.0;0.7292;Poliedro
31184349;COLEGIO LOSANGO DE UBA;3169901;653.4424875621891;67.0;231.0;3.0;0.7291;Poliedro
32076363;COLEGIO LUSIADAS;3201308;630.4070833333334;48.0;209.0;5.0;0.7289;Poliedro
52090388;CENTRO EDUCACIONAL IMPACTO LTDA- COLEGIO EXITO;5211909;634.2524999999999;24.0;89.0;4.0;0.7289;Poliedro
41099605;ALIANCA CEI EF M;4109401;625.8157142857143;56.0;230.0;5.0;0.7288;Poliedro
51072823;LAVOISIER CENTRO DE ENSINO;5107602;655.3106666666666;20.0;77.0;2.0;0.7288;Poliedro
31006386;COLEGUIUM - UNIDADE JARAGUA;3106200;641.5607407407407;27.0;75.0;3.0;0.7279;Poliedro
35113724;CIDADE DE PIRACICABA COLEGIO;3538709;647.8616666666667;72.0;210.0;3.0;0.7278;Poliedro
53003659;COL MARISTA CHAMPAGNAT;5300108;630.1565020576131;81.0;323.0;5.0;0.7278;Poliedro
41138430;BOM JESUS SAO JOSE DOS PINHAIS COL EDUC INFANTIL ENSINO FUNDAMENTAL E MEDIO;4125506;639.4002150537634;62.0;235.0;4.0;0.7272;Poliedro
32010311;COLEGIO MARISTA;3201506;633.7864864864864;37.0;159.0;4.0;0.727;Poliedro
31210595;COL QUELUZ DE MINAS;3118304;647.672;10.0;18.0;3.0;0.7267;Poliedro
33098980;CENTRO EDUCACIONAL SANMARTIN PEREZ;3301900;642.5017204301075;31.0;82.0;3.0;0.7265;Poliedro
15561313;CENTRO EDUCACIONAL COLEGIO MONTE CASTELO;1504208;629.7657861635221;53.0;167.0;5.0;0.7263;Poliedro
26095882;INSTITUTO SANTO INACIO DE LOIOLA;2616407;642.1723999999999;50.0;164.0;3.0;0.7262;Poliedro
31354848;COLEGIO LOSANGO DE LAVRAS;3138203;661.4272;25.0;66.0;2.0;0.7262;Poliedro
51027909;COLEGIO LA SALLE ATEC;5107958;649.14;23.0;88.0;2.0;0.7262;Poliedro
