codigo_escola;NO_ENTIDADE;codigo_municipio;rank_municipio;n_escolas_confiaveis_municipio;segmento_comercial;rede_propria_poliedro;enem_media_geral;qtd_participantes_enem;indice_infra;QT_MAT_MED;score_destaque;produto_alvo;enem_media_geral_2024;qtd_participantes_enem_2024;enem_media_2anos;delta_enem_2025_2024;cidade;UF;score_priorizacao_cidade;distrito;LATITUDE;LONGITUDE;cep;bairro;granularidade_geo;renda_mediana_responsavel;renda_categoria;sistema_ensino_identificado;confianca;ja_cliente_poliedro_qualquer_marca
22146636;BRIGHT SCHOOL;2211001;3,0;52;Desafiante (2º-5º local);False;711,664;10,0;5,0;87,0;0,918;Poliedro;;;711,664;;Teresina;PI;0,7817;Teresina;;;64049280;JÓQUEI;nao_aplicavel;12000,0;Alta (≥ R$ 5.000);não identificado;provavel_proprio;False
33042578;COLEGIO SAO PAULO;3305802;1,0;10;Líder local;False;673,3249275362318;69,0;5,0;250,0;0,918;Poliedro;671,5490909090909;44,0;672,6334513274335;1,7758366271409614;Teresópolis;RJ;0,792;Teresópolis;-22,43994;-42,98092;25960090;ALTO;nao_aplicavel;4000,0;Média-Alta (R$ 3.000-4.999);livro didático avulso (múltiplas editoras);confirmado;False
33075425;COL PENTAGONO;3304557;15,0;344;Outras posições;False;691,6850000000001;68,0;5,0;232,0;0,917;Poliedro;692,1343295019158;87,0;691,9372043010753;-0,4493295019157131;Rio de Janeiro;RJ;0,8408;Rio de Janeiro;-22,87888;-43,3577;21330790;OSWALDO CRUZ;bairro;2000,0;Média (R$ 1.800-2.999);SAS (Arco Educação);confirmado;False
31309711;ESCOLA SEB UNIMASTER;3106200;9,0;110;Outras posições;False;685,5546153846154;26,0;5,0;69,0;0,915;Poliedro;668,8436363636364;22,0;677,8954166666667;16,71097902097904;Belo Horizonte;MG;0,9738;Belo Horizonte;-19,96878;-43,96664;30492020;BURITIS;nao_aplicavel;8000,0;Alta (≥ R$ 5.000);não identificado;provavel_proprio;False
31074373;COLEGIO SANTA CATARINA;3136702;1,0;21;Líder local;False;685,2659595959595;132,0;5,0;436,0;0,915;Poliedro;689,3022222222222;135,0;687,3067665418228;-4,036262626262669;Juiz de Fora;MG;0,8573;Juiz de Fora;-21,7485429;-43,3570281;36035120;MORRO DA GLÓRIA;nao_aplicavel;3500,0;Média-Alta (R$ 3.000-4.999);Bernoulli;confirmado;False
31041181;ESCOLA TECNICA DE DIVINOPOLIS-INTEGRAL;3122306;1,0;9;Líder local;False;684,0209677419356;62,0;5,0;214,0;0,914;Poliedro;690,1392156862745;51,0;686,7823008849557;-6,118247944338918;Divinópolis;MG;0,7505;Divinópolis;-20,1414096;-44,8991851;35500006;CENTRO;nao_aplicavel;2000,0;Média (R$ 1.800-2.999);não identificado;nao_identificado;False
31005037;COLEGIO BATISTA MINEIRO;3106200;10,0;110;Outras posições;False;683,6955414012739;157,0;5,0;567,0;0,914;Poliedro;685,2441991341991;154,0;684,462400857449;-1,5486577329252214;Belo Horizonte;MG;0,9738;Belo Horizonte;-19,9082809;-43,9349754;31110150;COLÉGIO BATISTA;nao_aplicavel;5000,0;Alta (≥ R$ 5.000);não identificado;provavel_proprio;False
31004359;COLEGIO ESPANHOL SANTA MARIA MINAS - UNIDADE CIDADE NOVA;3106200;11,0;110;Outras posições;False;683,5095495495495;74,0;5,0;265,0;0,914;Poliedro;692,7891428571428;70,0;688,0204629629629;-9,279593307593244;Belo Horizonte;MG;0,9738;Belo Horizonte;-19,88674319;-43,92222745;31170250;CIDADE NOVA;nao_aplicavel;6000,0;Alta (≥ R$ 5.000);SAS (Arco Educação);confirmado;False
24281301;COLEGIO SALESIANO DOM BOSCO;2403251;1,0;13;Líder local;False;670,1100262467191;127,0;5,0;452,0;0,913;Poliedro;648,564255319149;141,0;658,7743781094528;21,54577092757017;Parnamirim;RN;0,7723;Parnamirim;-5,893045;-35,1989892;59151903;NOVA PARNAMIRIM;nao_aplicavel;3500,0;Média-Alta (R$ 3.000-4.999);não identificado;provavel_proprio;False
31369772;COLEGIO OLIMPO BH;3106200;12,0;110;Outras posições;False;683,428;10,0;5,0;38,0;0,913;Poliedro;;;683,428;;Belo Horizonte;MG;0,9738;Belo Horizonte;-19,94769387;-43,91794719;30210420;MANGABEIRAS;nao_aplicavel;15000,0;Alta (≥ R$ 5.000);próprio (marca/sistema Olimpo);confirmado;False
31007196;COLEGIO SANTA DOROTEIA;3106200;13,0;110;Outras posições;False;669,9092888888889;150,0;5,0;532,0;0,913;Poliedro;683,3598571428572;140,0;676,4026666666667;-13,4505682539683;Belo Horizonte;MG;0,9738;Belo Horizonte;-19,95349122;-43,93598142;30315520;SION;nao_aplicavel;10000,0;Alta (≥ R$ 5.000);SAS (Arco Educação);confirmado;False
35103524;DANTE ALIGHIERI COLEGIO;3550308;2,0;516;Desafiante (2º-5º local);False;686,9325276461295;211,0;5,0;863,0;0,912;Poliedro;683,3197129186603;209,0;685,1347222222223;3,6128147274691855;São Paulo;SP;0,8116;Jardim Paulista;-23,5637254;-46,6587422;1420001;JARDIM PAULISTA;distrito;10000,0;Alta (≥ R$ 5.000);não identificado;provavel_proprio;False
52020517;COLEGIO GALILEU;5201108;1,0;11;Líder local;False;710,7981609195402;58,0;5,0;211,0;0,912;Poliedro;697,4066666666666;30,0;706,2328787878788;13,3914942528736;Anápolis;GO;0,6936;Anápolis;-16,3299256;-48,9414826;75113185;JUNDIAÍ;nao_aplicavel;2000,0;Média (R$ 1.800-2.999);Bernoulli;confirmado;False
35143406;AUGUSTO LARANJA COLEGIO UNIDADE I;3550308;3,0;516;Desafiante (2º-5º local);False;686,9142857142857;21,0;5,0;109,0;0,912;Poliedro;700,3965217391304;23,0;693,9618181818182;-13,482236024844724;São Paulo;SP;0,8116;Moema;-23,61286167;-46,66832833;4087031;INDIANOPOLIS;distrito;10001,0;Alta (≥ R$ 5.000);próprio;confirmado;False
31339989;INSTITUTO EDUCACIONAL MARGARIDA REZENDE;3118304;1,0;4;Líder local;False;700,5133333333334;15,0;5,0;54,0;0,912;Poliedro;688,6234482758621;29,0;692,6768181818182;11,88988505747136;Conselheiro Lafaiete;MG;0,5695;Conselheiro Lafaiete;-20,6479;-43,78933;36400170;SANTA EFIGÊNIA;nao_aplicavel;2000,0;Média (R$ 1.800-2.999);SAS (Arco Educação);confirmado;False
50032895;COLEGIO UNIGRAN - UNIDADE II;5003702;1,0;6;Líder local;False;708,71;16,0;5,0;16,0;0,911;Poliedro;731,12;18,0;720,5741176470589;-22,409999999999968;Dourados;MS;0,6793;Dourados;;;79824190;JARDIM ITAIPÚ;nao_aplicavel;2000,0;Média (R$ 1.800-2.999);Anglo (Cogna/SOMOS);confirmado;False
43119930;COLEGIO MAUA;4316808;1,0;5;Líder local;False;686,2;94,0;5,0;386,0;0,911;Poliedro;680,7693452380953;112,0;683,2474110032363;5,430654761904748;Santa Cruz do Sul;RS;0,4392;Santa Cruz do Sul;-29,70993;-52,41937;96825010;HIGIENÓPOLIS;nao_aplicavel;6000,0;Alta (≥ R$ 5.000);livro didático avulso (múltiplas editoras);confirmado;False
23077557;COLEGIO 7 DE SETEMBRO;2304400;7,0;117;Outras posições;False;705,613156342183;113,0;5,0;406,0;0,91;Poliedro;;;705,613156342183;;Fortaleza;CE;0,8208;Fortaleza;-3,7483264;-38,4911646;60135420;DIONISIO TORRES;nao_aplicavel;7000,0;Alta (≥ R$ 5.000);Mackenzie;confirmado;False
33066698;COLEGIO MARISTA SAO JOSE;3304557;16,0;344;Outras posições;False;668,4067741935484;62,0;5,0;176,0;0,91;Poliedro;660,0014285714285;70,0;663,949393939394;8,405345622119853;Rio de Janeiro;RJ;0,8408;Rio de Janeiro;-22,9417108;-43,2509766;20530001;TIJUCA;bairro;5500,0;Alta (≥ R$ 5.000);Marista (FTD, rede fechada);confirmado;False
24069191;CENTRO DE EDUCACAO INTEGRADA S A - ROMUALDO;2408102;4,0;48;Desafiante (2º-5º local);False;698,3012949640288;139,0;4,0;436,0;0,909;Poliedro;685,8810298102982;123,0;692,470407124682;12,420265153730613;Natal;RN;0,8531;Natal;-5,8163749;-35,2101937;59056205;LAGOA NOVA;nao_aplicavel;5200,0;Alta (≥ R$ 5.000);Eleva;confirmado;False
29422272;CENTRO EDUCACIONAL VILLA LOBOS;2927408;1,0;90;Líder local;False;696,9911538461539;52,0;5,0;195,0;0,909;Poliedro;687,1012244897959;49,0;692,1930693069307;9,88992935635804;Salvador;BA;0,7909;Salvador;;;41745130;TROBOGY;nao_aplicavel;2001,0;Média (R$ 1.800-2.999);COC (Arco Educação);confirmado;False
24084263;COLEGIO MARIE JOST;2408102;5,0;48;Desafiante (2º-5º local);False;698,0346666666667;15,0;4,0;57,0;0,909;Poliedro;683,0122222222221;18,0;689,840606060606;15,022444444444544;Natal;RN;0,8531;Natal;-5,853025;-35,22587167;59066845;CANDELÁRIA;nao_aplicavel;5015,0;Alta (≥ R$ 5.000);próprio;confirmado;False
35136025;COLEGIO VISCONDE DE PORTO SEGURO CAMPUS VALINHOS;3556206;2,0;6;Desafiante (2º-5º local);False;679,5299382716049;108,0;5,0;473,0;0,909;Poliedro;665,7623333333333;100,0;672,9108974358975;13,767604938271576;Valinhos;SP;0,8018;Valinhos;-22,98111059;-47,02522544;13278327;SITIO RECREIO DOS CAFEZAIS;nao_aplicavel;3001,0;Média-Alta (R$ 3.000-4.999);próprio;confirmado;False
31005975;INSTITUTO CORACAO DE JESUS;3106200;14,0;110;Outras posições;False;678,9444444444445;27,0;5,0;84,0;0,908;Poliedro;667,0699999999999;16,0;674,5260465116279;11,87444444444452;Belo Horizonte;MG;0,9738;Belo Horizonte;-19,93096725;-43,97464677;30421185;NOVA SUISSA;nao_aplicavel;5000,0;Alta (≥ R$ 5.000);Edebê (rede salesiana);confirmado;False
41148142;COLEGIO DO BOSQUE MANANCIAIS;4106902;1,0;69;Líder local;False;703,096;20,0;5,0;80,0;0,908;Poliedro;693,5263157894736;19,0;698,4338461538462;9,56968421052636;Curitiba;PR;0,8491;Curitiba;-25,39262037;-49,26741378;82200440;AHÚ;nao_aplicavel;8000,0;Alta (≥ R$ 5.000);Poliedro;confirmado;True
23246847;FARIAS BRITO COLEGIO DE APLICACAO;2304400;8,0;117;Outras posições;False;793,3013333333333;30,0;4,0;116,0;0,908;Poliedro;789,9253333333332;30,0;791,6133333333333;3,37600000000009;Fortaleza;CE;0,8208;Fortaleza;-3,7366025;-38,4861474;60175230;VARJOTA;nao_aplicavel;5000,0;Alta (≥ R$ 5.000);Farias Brito (SFB);confirmado;False
23246880;CHRISTUS COLEGIO PRE UNIVERSITARIO;2304400;9,0;117;Outras posições;False;779,3317647058823;34,0;4,0;127,0;0,908;Poliedro;762,2160869565217;46,0;769,4902500000001;17,115677749360543;Fortaleza;CE;0,8208;Fortaleza;-3,8097623;-38,4742939;60830055;JOSE DE ALENCAR;nao_aplicavel;1500,0;Baixa (< R$ 1.800);FTD;confirmado;False
23235543;ARI DE SA CAVALCANTE - MAJOR FACUNDO;2304400;10,0;117;Outras posições;False;765,7316129032258;31,0;4,0;106,0;0,907;Poliedro;760,0921212121212;33,0;762,82375;5,639491691104581;Fortaleza;CE;0,8208;Fortaleza;-3,731888705;-38,5293021;60035110;CENTRO;nao_aplicavel;2400,0;Média (R$ 1.800-2.999);SAS (Arco Educação);confirmado;False
35449003;FAAP RIBEIRAO PRETO COLEGIO;3543402;1,0;38;Líder local;False;701,7197027600849;157,0;5,0;484,0;0,907;Poliedro;688,7832863849766;142,0;695,5759866220736;12,936416375108363;Ribeirão Preto;SP;0,9014;Ribeirão Preto;-21,2046234;-47,8217503;14026290;RESIDENCIAL FLORIDA;nao_aplicavel;2500,0;Média (R$ 1.800-2.999);não identificado;provavel_proprio;False
26156202;MD EDUCACIONAL- COLEGIO MADRE DE DEUS UNIDADE II;2611606;5,0;76;Desafiante (2º-5º local);False;681,981037037037;135,0;5,0;450,0;0,906;Poliedro;664,8627414330218;107,0;674,4122038567494;17,118295604015202;Recife;PE;0,9162;Recife;-8,141370965;-34,91082293;51130300;BOA VIAGEM;nao_aplicavel;7000,0;Alta (≥ R$ 5.000);Poliedro;confirmado;True
23272333;FARIAS BRITO COLEGIO PRE-VESTIBULAR CENTRAL;2304400;11,0;117;Outras posições;False;750,8066666666666;33,0;4,0;210,0;0,906;Poliedro;759,6722580645161;31,0;755,1009375;-8,865591397849471;Fortaleza;CE;0,8208;Fortaleza;-3,744298;-38,53398;60025062;FÁTIMA;nao_aplicavel;5000,0;Alta (≥ R$ 5.000);não identificado;provavel_proprio;False
21010331;COLEGIO DOM BOSCO LTDA;2111300;1,0;47;Líder local;False;666,5224836601308;51,0;5,0;216,0;0,905;Poliedro;671,2671698113206;53,0;668,9404487179488;-4,744686151189853;São Luís;MA;0,7058;São Luís;-2,49940203;-44,28717818;65075441;RENASCENÇA;nao_aplicavel;1300,0;Baixa (< R$ 1.800);SAS (Arco Educação);confirmado;False
28032322;CENTRO DE EXCELENCIA MASTER;2800308;1,0;43;Líder local;False;697,7100694444445;192,0;5,0;691,0;0,905;Poliedro;702,7736492890995;211,0;700,361224152192;-5,06357984465501;Aracaju;SE;0,864;Aracaju;-10,94108019;-37,05541668;49025750;JARDINS;nao_aplicavel;13000,0;Alta (≥ R$ 5.000);SAS (Arco Educação);confirmado;False
31329282;COLEGIO BATISTA MINEIRO - UNIDADE BURITIS II;3106200;15,0;110;Outras posições;False;677,0185714285714;42,0;5,0;211,0;0,904;Poliedro;660,8828070175438;38,0;669,3540833333333;16,135764411027594;Belo Horizonte;MG;0,9738;Belo Horizonte;-19,9580913;-43,9692784;30494230;ESTORIL;nao_aplicavel;5000,0;Alta (≥ R$ 5.000);não identificado;provavel_proprio;False
23069864;ARI DE SA CAVALCANTE - DUQUE DE CAXIAS;2304400;12,0;117;Outras posições;False;676,8806629834254;181,0;5,0;416,0;0,904;Poliedro;675,4954074074075;135,0;676,2888607594937;1,3852555760179257;Fortaleza;CE;0,8208;Fortaleza;-3,73227708;-38,52888149;60035110;CENTRO;nao_aplicavel;2400,0;Média (R$ 1.800-2.999);SAS (Arco Educação);confirmado;False
29485541;COLEGIO BERNOULLI;2927408;2,0;90;Desafiante (2º-5º local);False;731,7037475345168;169,0;4,0;564,0;0,904;Poliedro;726,237957957958;111,0;729,5369523809525;5,465789576558791;Salvador;BA;0,7909;Salvador;;;41820440;CAMINHO DAS ÁRVORES;nao_aplicavel;10000,0;Alta (≥ R$ 5.000);Bernoulli;confirmado;False
26137631;COLEGIO NUCLEO;2611606;6,0;76;Outras posições;False;728,8309803921569;153,0;4,0;496,0;0,903;Poliedro;716,8095364238411;151,0;722,859802631579;12,021443968315792;Recife;PE;0,9162;Recife;-8,038625;-34,90445;52050000;GRAÇAS;nao_aplicavel;10000,0;Alta (≥ R$ 5.000);não identificado;provavel_proprio;False
29365023;COLEGIO OFICINA;2927408;3,0;90;Desafiante (2º-5º local);False;696,4232258064516;62,0;5,0;186,0;0,903;Poliedro;672,4361538461538;52,0;685,4817543859649;23,98707196029773;Salvador;BA;0,7909;Salvador;-12,99192833;-38,45374333;41810215;PITUBA;nao_aplicavel;7500,0;Alta (≥ R$ 5.000);Poliedro;confirmado;True
53056000;COL OLIMPO;5300108;2,0;117;Desafiante (2º-5º local);False;727,3460805860806;91,0;4,0;342,0;0,902;Poliedro;728,78875;64,0;727,9417634408602;-1,4426694139194751;Brasília;DF;0,9278;Brasília;-15,81600615;-47,92174217;70390130;ASA SUL;nao_aplicavel;3000,0;Média-Alta (R$ 3.000-4.999);próprio (Coleção Zeus, Olimpo Educação);confirmado;False
35165347;MOBILE COLEGIO;3550308;4,0;516;Desafiante (2º-5º local);False;723,9795192307691;208,0;4,0;714,0;0,902;Poliedro;711,5446554934823;179,0;718,2279931093884;12,434863737286832;São Paulo;SP;0,8116;Moema;-23,599034;-46,669078;4512001;VILA NOVA CONCEICAO;distrito;10001,0;Alta (≥ R$ 5.000);próprio;confirmado;False
25073214;COLEGIO NOSSA SENHORA DE LOURDES;2504009;1,0;20;Líder local;False;675,8135333333333;100,0;5,0;324,0;0,902;Poliedro;684,1567346938775;98,0;679,9429966329966;-8,343201360544185;Campina Grande;PB;0,7075;Campina Grande;;;58402045;JARDIM TAVARES;nao_aplicavel;4000,0;Média-Alta (R$ 3.000-4.999);SAS (Arco Educação);confirmado;False
23076208;PROVECTO COLEGIO;2304400;13,0;117;Outras posições;False;722,0957142857143;14,0;4,0;48,0;0,902;Poliedro;715,2058823529412;17,0;718,3174193548388;6,889831932773063;Fortaleza;CE;0,8208;Fortaleza;-3,793947;-38,56931;60710001;PARANGABA;nao_aplicavel;1500,0;Baixa (< R$ 1.800);Bernoulli;confirmado;False
35162243;COLEGIO VISCONDE DE PORTO SEGURO CAMPUS PANAMBY;3550308;5,0;516;Desafiante (2º-5º local);False;675,2493939393939;88,0;5,0;367,0;0,901;Poliedro;673,1223958333334;64,0;674,3538157894736;2,1269981060605687;São Paulo;SP;0,8116;Vila Andrade;-23,6323533;-46,7268674;5707001;JARDIM MORUMBI;distrito;4000,0;Média-Alta (R$ 3.000-4.999);próprio;confirmado;False
24089214;CENTRO DE EDUCACAO INTEGRADA S A - ROBERTO FREIRE;2408102;6,0;48;Outras posições;False;690,6954285714286;70,0;4,0;168,0;0,901;Poliedro;678,7435443037974;79,0;684,3585234899328;11,951884267631158;Natal;RN;0,8531;Natal;;;59082210;CAPIM MACIO;nao_aplicavel;6000,0;Alta (≥ R$ 5.000);não identificado;nao_identificado;False
43216471;UNIDADE DE ENSINO COLEGIO SINODAL PRADO GRAVATAI;4309209;1,0;7;Líder local;False;677,8218181818182;11,0;5,0;64,0;0,9;Poliedro;696,9963636363636;11,0;687,4090909090909;-19,17454545454541;Gravataí;RS;0,3772;Gravataí;;;94265084;PRADO BAIRRO-CIDADE;nao_aplicavel;2000,0;Média (R$ 1.800-2.999);Bernoulli;confirmado;False
26197405;COLEGIO EXIMIUS;2611606;7,0;76;Outras posições;False;688,2833333333334;42,0;5,0;141,0;0,9;Poliedro;671,6392592592592;27,0;681,7704347826087;16,644074074074183;Recife;PE;0,9162;Recife;-8,041047;-34,91553;52060460;SANTANA;nao_aplicavel;8000,0;Alta (≥ R$ 5.000);não identificado;nao_identificado;False
43175317;SOCIEDADE EDUCACIONAL MARIO QUINTANA LTDA;4314407;1,0;10;Líder local;False;677,7008108108108;74,0;5,0;213,0;0,9;Poliedro;675,3783561643836;73,0;676,5474829931974;2,322454646427218;Pelotas;RS;0,7278;Pelotas;;;96055080;TRÊS VENDAS;nao_aplicavel;2000,0;Média (R$ 1.800-2.999);Anglo (Cogna/SOMOS);confirmado;False
22022406;COLEGIO LEROTE LTDA;2211001;4,0;52;Desafiante (2º-5º local);False;717,0234146341463;41,0;4,0;235,0;0,9;Poliedro;723,0889795918367;49,0;720,3257777777778;-6,0655649576904125;Teresina;PI;0,7817;Teresina;-5,072277;-42,77926;64052160;SAO CRISTOVAO;nao_aplicavel;7000,0;Alta (≥ R$ 5.000);Bernoulli;confirmado;False
31205231;COL N SRA DE LOURDES;3138203;2,0;8;Desafiante (2º-5º local);False;693,4513043478261;69,0;5,0;252,0;0,9;Poliedro;686,2898412698413;63,0;690,0333333333333;7,161463077984763;Lavras;MG;0,6994;Lavras;-21,23801695;-44,99808409;37200203;CENTRO;nao_aplicavel;2000,0;Média (R$ 1.800-2.999);SAS (Arco Educação);confirmado;False
33066671;COLEGIO MARIA RAYTHE - ASSOCIACAO FRANCISCANA NOSSA SENHORA DO AMPARO;3304557;17,0;344;Outras posições;False;673,8057142857143;42,0;5,0;146,0;0,899;Poliedro;659,2748387096774;31,0;667,6350684931507;14,53087557603692;Rio de Janeiro;RJ;0,8408;Rio de Janeiro;-22,91943;-43,21404;20260141;TIJUCA;bairro;5500,0;Alta (≥ R$ 5.000);não identificado;provavel_proprio;False
35103548;SAO LUIS COLEGIO EIFM;3550308;6,0;516;Outras posições;False;673,6206472491909;103,0;5,0;366,0;0,898;Poliedro;671,9275;92,0;672,821829059829;1,693147249190929;São Paulo;SP;0,8116;Moema;-23,556194;-46,6605325;4012180;VILA MARIANA;distrito;10001,0;Alta (≥ R$ 5.000);livro didático avulso (múltiplas editoras);confirmado;False
52096785;COLEGIO OLIMPO GOIANIA;5208707;2,0;68;Desafiante (2º-5º local);False;712,3107103825137;61,0;4,0;215,0;0,897;Poliedro;700,5526495726496;39,0;707,7250666666666;11,758060809864103;Goiânia;GO;0,9482;Goiânia;-16,69790429;-49,27109521;74215030;SETOR BUENO;nao_aplicavel;2500,0;Média (R$ 1.800-2.999);próprio;confirmado;False
35173186;LICEU JARDIM;3547809;1,0;36;Líder local;False;717,7644827586207;174,0;5,0;596,0;0,896;Poliedro;702,0760493827161;162,0;710,2004166666668;15,688433375904651;Santo André;SP;0,7874;Santo André;-23,6527017;-46,5451018;9071100;VILA GUIOMAR;nao_aplicavel;3000,0;Média-Alta (R$ 3.000-4.999);livro didático avulso (múltiplas editoras);confirmado;False
32074964;COLEGIO SALESIANO JARDIM CAMBURI;3205309;4,0;18;Desafiante (2º-5º local);False;689,4235087719298;57,0;5,0;225,0;0,896;Poliedro;;;689,4235087719298;;Vitória;ES;0,9347;Vitória;-20,2552107;-40,2631217;29090480;JARDIM CAMBURI;nao_aplicavel;5500,0;Alta (≥ R$ 5.000);Edebê (rede salesiana);confirmado;False
31184331;COLEGIO SAGRADO CORACAO DE MARIA;3169901;1,0;4;Líder local;False;689,2266666666666;24,0;5,0;89,0;0,896;Poliedro;698,0269230769231;26,0;693,8027999999999;-8,800256410256566;Ubá;MG;0,5515;Ubá;-21,1191042;-42,9420536;36500066;CENTRO;nao_aplicavel;1500,0;Baixa (< R$ 1.800);não identificado;nao_identificado;False
31004138;COLEGIO ARNALDO - UNIDADE ANCHIETA;3106200;16,0;110;Outras posições;False;671,7014285714286;14,0;5,0;44,0;0,896;Poliedro;649,4914285714285;21,0;658,3754285714285;22,21000000000004;Belo Horizonte;MG;0,9738;Belo Horizonte;-19,94612;-43,92713;30310360;ANCHIETA;nao_aplicavel;10000,0;Alta (≥ R$ 5.000);não identificado;provavel_proprio;False
23462442;COLEGIO CHRISTUS UNIDADE SUL;2304400;14,0;117;Outras posições;False;670,7715555555556;45,0;5,0;241,0;0,895;Poliedro;668,548;60,0;669,5009523809524;2,2235555555555493;Fortaleza;CE;0,8208;Fortaleza;-3,8084715;-38,4737633;60834385;EDSON QUEIROZ;nao_aplicavel;1300,0;Baixa (< R$ 1.800);FTD;confirmado;False
33188092;COLEGIO ALFA CEM BILINGUE;3304557;18,0;344;Outras posições;False;715,3464;25,0;5,0;136,0;0,895;Poliedro;724,4761904761905;21,0;719,514347826087;-9,129790476190465;Rio de Janeiro;RJ;0,8408;Rio de Janeiro;;;22790170;RECREIO DOS BANDEIRANTES;bairro;6000,0;Alta (≥ R$ 5.000);não identificado;provavel_proprio;False
31004731;COLEGIO MAGNUM AGOSTINIANO;3106200;17,0;110;Outras posições;False;707,41625;160,0;4,0;470,0;0,894;Poliedro;707,0870491803279;122,0;707,273829787234;0,3292008196721099;Belo Horizonte;MG;0,9738;Belo Horizonte;-19,89058405;-43,93176499;31140360;NOVA FLORESTA;nao_aplicavel;4000,0;Média-Alta (R$ 3.000-4.999);SAS (Arco Educação);confirmado;False
31013935;COLEGIO BATISTA MINEIRO - UNIDADE BETIM;3106705;1,0;6;Líder local;False;670,5811111111111;18,0;5,0;83,0;0,894;Poliedro;660,9536842105263;19,0;665,6372972972972;9,627426900584853;Betim;MG;0,421;Betim;-19,97235;-44,18093;32655066;PETRÓPOLIS;nao_aplicavel;2000,0;Média (R$ 1.800-2.999);Fibonacci;confirmado;False
28017943;COLEGIO AMADEUS LTDA;2800308;2,0;43;Desafiante (2º-5º local);False;674,2116104868915;89,0;5,0;253,0;0,894;Poliedro;669,5946551724138;116,0;671,5990894308944;4,61695531447765;Aracaju;SE;0,864;Aracaju;-10,91632753;-37,05687468;49010180;CENTRO;nao_aplicavel;2300,0;Média (R$ 1.800-2.999);Bernoulli;confirmado;False
35105314;COLEGIO FRANCISCANO PIOXII;3550308;7,0;516;Outras posições;False;670,4731666666667;80,0;5,0;308,0;0,894;Poliedro;671,5785882352941;85,0;671,0426262626262;-1,105421568627435;São Paulo;SP;0,8116;Vila Andrade;-23,6201345;-46,7127692;5657140;FAZENDA MORUMBI;distrito;4000,0;Média-Alta (R$ 3.000-4.999);não identificado;provavel_proprio;False
31007111;COLEGIO SAGRADO CORACAO DE JESUS;3106200;18,0;110;Outras posições;False;670,2414814814815;54,0;5,0;206,0;0,894;Poliedro;662,219298245614;38,0;666,9279710144928;8,022183235867487;Belo Horizonte;MG;0,9738;Belo Horizonte;-19,93586;-43,93035;30150370;SAVASSI;nao_aplicavel;10000,0;Alta (≥ R$ 5.000);FTD;confirmado;False
35112562;NOTRE DAME DE CAMPINAS COLEGIO;3509502;1,0;47;Líder local;False;687,3875;120,0;5,0;472,0;0,894;Poliedro;682,4862172284644;89,0;685,300350877193;4,901282771535648;Campinas;SP;0,82;Campinas;-22,8943708;-47,0044715;13092621;PARQUE DA HIPICA;nao_aplicavel;3000,0;Média-Alta (R$ 3.000-4.999);não identificado;nao_identificado;False
43107419;COLEGIO MAE DE DEUS;4314902;3,0;61;Desafiante (2º-5º local);False;673,7624444444444;30,0;5,0;133,0;0,893;Poliedro;656,0325925925927;27,0;665,3640935672515;17,729851851851777;Porto Alegre;RS;0,9276;Porto Alegre;-30,11222;-51,24826;91920130;TRISTEZA;nao_aplicavel;6000,0;Alta (≥ R$ 5.000);Mãe de Deus (Rede ICM, próprio);confirmado;False
